C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cartao.1_M1.xdf;03.10.19;11:51:52;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;4,54;4,27;4,54;-0,87;;;;;;;;;;;;;;;;
;4,54;3,30;4,54;-2,28;;;;;;;;;;;;;;;;
;4,55;-1,09;4,55;0,69;;;;;;;;;;;;;;;;
;4,55;4,80;4,55;3,91;;;;;;;;;;;;;;;;
;4,55;-2,32;4,55;5,15;;;;;;;;;;;;;;;;
;4,55;1,67;4,55;1,29;;;;;;;;;;;;;;;;
;4,55;-2,56;4,55;-4,48;;;;;;;;;;;;;;;;
;4,55;-0,31;4,55;-6,80;;;;;;;;;;;;;;;;
;4,55;0,15;4,55;-1,92;;;;;;;;;;;;;;;;
;4,55;-8,84;4,55;3,38;;;;;;;;;;;;;;;;
;4,55;0,53;4,55;-2,57;;;;;;;;;;;;;;;;
;4,55;3,49;4,55;-4,89;;;;;;;;;;;;;;;;
;4,55;-1,44;4,55;0,10;;;;;;;;;;;;;;;;
;4,55;6,77;4,55;5,57;;;;;;;;;;;;;;;;
;4,55;-1,50;4,55;9,57;;;;;;;;;;;;;;;;
;4,55;0,64;4,55;3,29;;;;;;;;;;;;;;;;
;4,55;1,42;4,55;-5,74;;;;;;;;;;;;;;;;
;4,55;-3,23;4,55;-8,37;;;;;;;;;;;;;;;;
;4,55;4,01;4,55;-2,89;;;;;;;;;;;;;;;;
;4,55;-3,39;4,55;7,08;;;;;;;;;;;;;;;;
;4,55;3,50;4,55;7,42;;;;;;;;;;;;;;;;
;4,55;8,09;4,55;3,91;;;;;;;;;;;;;;;;
;4,55;1,57;4,55;2,78;;;;;;;;;;;;;;;;
;4,55;4,86;4,55;2,64;;;;;;;;;;;;;;;;
;4,55;-5,83;4,55;1,81;;;;;;;;;;;;;;;;
;4,55;-5,02;4,55;-4,88;;;;;;;;;;;;;;;;
;4,55;-7,21;4,55;-12,42;;;;;;;;;;;;;;;;
;4,55;-6,98;4,55;-14,14;;;;;;;;;;;;;;;;
;4,55;-0,75;4,55;-6,57;;;;;;;;;;;;;;;;
;4,55;-5,61;4,55;5,00;;;;;;;;;;;;;;;;
;4,55;3,60;4,55;6,96;;;;;;;;;;;;;;;;
;4,55;9,87;4,55;5,22;;;;;;;;;;;;;;;;
;4,55;6,05;4,55;7,32;;;;;;;;;;;;;;;;
;4,55;8,15;4,55;8,63;;;;;;;;;;;;;;;;
;4,55;3,02;4,55;8,41;;;;;;;;;;;;;;;;
;4,55;-0,23;4,55;2,33;;;;;;;;;;;;;;;;
;4,55;1,20;4,55;-5,38;;;;;;;;;;;;;;;;
;4,55;-2,04;4,55;-7,49;;;;;;;;;;;;;;;;
;4,55;1,33;4,55;-1,87;;;;;;;;;;;;;;;;
;4,55;-3,21;4,55;5,17;;;;;;;;;;;;;;;;
;4,55;-1,17;4,55;4,15;;;;;;;;;;;;;;;;
;4,55;3,38;4,55;-2,24;;;;;;;;;;;;;;;;
;4,55;-2,28;4,55;-3,39;;;;;;;;;;;;;;;;
;4,56;-3,06;4,56;-3,07;;;;;;;;;;;;;;;;
;4,56;-6,95;4,56;-2,91;;;;;;;;;;;;;;;;
;4,56;-7,98;4,56;-7,15;;;;;;;;;;;;;;;;
;4,56;-4,32;4,56;-10,79;;;;;;;;;;;;;;;;
;4,56;-3,25;4,56;-8,61;;;;;;;;;;;;;;;;
;4,56;0,17;4,56;0,75;;;;;;;;;;;;;;;;
;4,56;-1,58;4,56;7,86;;;;;;;;;;;;;;;;
;4,56;0,44;4,56;5,77;;;;;;;;;;;;;;;;
;4,56;2,57;4,56;-2,10;;;;;;;;;;;;;;;;
;4,56;-2,56;4,56;-5,20;;;;;;;;;;;;;;;;
;4,56;-4,68;4,56;-5,46;;;;;;;;;;;;;;;;
;4,56;-6,31;4,56;-4,59;;;;;;;;;;;;;;;;
;4,56;-5,47;4,56;-5,58;;;;;;;;;;;;;;;;
;4,56;-0,29;4,56;-5,34;;;;;;;;;;;;;;;;
;4,56;1,86;4,56;-0,49;;;;;;;;;;;;;;;;
;4,56;6,30;4,56;7,51;;;;;;;;;;;;;;;;
;4,56;6,16;4,56;13,49;;;;;;;;;;;;;;;;
;4,56;5,32;4,56;11,07;;;;;;;;;;;;;;;;
;4,56;7,70;4,56;3,36;;;;;;;;;;;;;;;;
;4,56;2,12;4,56;-1,02;;;;;;;;;;;;;;;;
;4,56;3,32;4,56;-0,96;;;;;;;;;;;;;;;;
;4,56;0,76;4,56;2,88;;;;;;;;;;;;;;;;
;4,56;0,06;4,56;4,35;;;;;;;;;;;;;;;;
;4,56;4,12;4,56;1,89;;;;;;;;;;;;;;;;
;4,56;4,48;4,56;1,05;;;;;;;;;;;;;;;;
;4,56;6,37;4,56;4,51;;;;;;;;;;;;;;;;
;4,56;1,09;4,56;8,70;;;;;;;;;;;;;;;;
;4,56;0,62;4,56;4,69;;;;;;;;;;;;;;;;
;4,56;3,94;4,56;-2,53;;;;;;;;;;;;;;;;
;4,56;-3,00;4,56;-4,41;;;;;;;;;;;;;;;;
;4,56;-0,50;4,56;-3,55;;;;;;;;;;;;;;;;
;4,56;-1,88;4,56;-0,04;;;;;;;;;;;;;;;;
;4,56;-1,53;4,56;1,40;;;;;;;;;;;;;;;;
;4,56;3,31;4,56;0,77;;;;;;;;;;;;;;;;
;4,56;1,84;4,56;1,27;;;;;;;;;;;;;;;;
;4,56;4,27;4,56;3,83;;;;;;;;;;;;;;;;
;4,56;-2,83;4,56;4,97;;;;;;;;;;;;;;;;
;4,56;-4,05;4,56;-1,55;;;;;;;;;;;;;;;;
;4,56;-1,31;4,56;-9,91;;;;;;;;;;;;;;;;
;4,56;-9,10;4,56;-10,03;;;;;;;;;;;;;;;;
;4,56;-6,60;4,56;-8,37;;;;;;;;;;;;;;;;
;4,57;-5,63;4,57;-4,36;;;;;;;;;;;;;;;;
;4,57;-6,09;4,57;-2,67;;;;;;;;;;;;;;;;
;4,57;1,54;4,57;-2,39;;;;;;;;;;;;;;;;
;4,57;0,42;4,57;-0,20;;;;;;;;;;;;;;;;
;4,57;3,17;4,57;4,68;;;;;;;;;;;;;;;;
;4,57;-1,31;4,57;5,77;;;;;;;;;;;;;;;;
;4,57;0,46;4,57;0,67;;;;;;;;;;;;;;;;
;4,57;2,80;4,57;-4,70;;;;;;;;;;;;;;;;
;4,57;-3,35;4,57;-2,44;;;;;;;;;;;;;;;;
;4,57;0,58;4,57;-1,10;;;;;;;;;;;;;;;;
;4,57;4,00;4,57;3,29;;;;;;;;;;;;;;;;
;4,57;-1,14;4,57;5,98;;;;;;;;;;;;;;;;
;4,57;7,45;4,57;3,78;;;;;;;;;;;;;;;;
;4,57;4,97;4,57;3,17;;;;;;;;;;;;;;;;
;4,57;1,62;4,57;5,51;;;;;;;;;;;;;;;;
;4,57;-1,10;4,57;2,63;;;;;;;;;;;;;;;;
;4,57;-2,70;4,57;-3,81;;;;;;;;;;;;;;;;
;4,57;-0,15;4,57;-8,40;;;;;;;;;;;;;;;;
;4,57;-4,43;4,57;-4,65;;;;;;;;;;;;;;;;
;4,57;1,50;4,57;-0,64;;;;;;;;;;;;;;;;
;4,57;8,56;4,57;7,24;;;;;;;;;;;;;;;;
;4,57;4,44;4,57;13,59;;;;;;;;;;;;;;;;
;4,57;14,17;4,57;12,76;;;;;;;;;;;;;;;;
;4,57;9,81;4,57;10,81;;;;;;;;;;;;;;;;
;4,57;2,46;4,57;8,28;;;;;;;;;;;;;;;;
;4,57;0,08;4,57;-0,99;;;;;;;;;;;;;;;;
;4,57;-3,80;4,57;-8,69;;;;;;;;;;;;;;;;
;4,57;-6,94;4,57;-11,22;;;;;;;;;;;;;;;;
;4,57;-8,05;4,57;-8,69;;;;;;;;;;;;;;;;
;4,57;-5,45;4,57;-5,96;;;;;;;;;;;;;;;;
;4,57;-0,11;4,57;-1,00;;;;;;;;;;;;;;;;
;4,57;-2,18;4,57;2,81;;;;;;;;;;;;;;;;
;4,57;7,36;4,57;3,46;;;;;;;;;;;;;;;;
;4,57;5,82;4,57;6,70;;;;;;;;;;;;;;;;
;4,57;0,18;4,57;8,73;;;;;;;;;;;;;;;;
;4,57;2,94;4,57;1,92;;;;;;;;;;;;;;;;
;4,57;-0,22;4,57;-3,75;;;;;;;;;;;;;;;;
;4,57;-5,41;4,57;-6,16;;;;;;;;;;;;;;;;
;4,57;-6,73;4,57;-6,90;;;;;;;;;;;;;;;;
;4,57;-9,48;4,57;-8,50;;;;;;;;;;;;;;;;
;4,57;-7,57;4,57;-9,15;;;;;;;;;;;;;;;;
;4,58;-8,75;4,58;-9,63;;;;;;;;;;;;;;;;
;4,58;-2,17;4,58;-7,04;;;;;;;;;;;;;;;;
;4,58;-3,22;4,58;-0,62;;;;;;;;;;;;;;;;
;4,58;-1,38;4,58;3,76;;;;;;;;;;;;;;;;
;4,58;3,63;4,58;2,64;;;;;;;;;;;;;;;;
;4,58;2,75;4,58;2,54;;;;;;;;;;;;;;;;
;4,58;1,26;4,58;2,31;;;;;;;;;;;;;;;;
;4,58;1,18;4,58;1,32;;;;;;;;;;;;;;;;
;4,58;1,59;4,58;-0,17;;;;;;;;;;;;;;;;
;4,58;0,10;4,58;0,96;;;;;;;;;;;;;;;;
;4,58;-0,02;4,58;-0,19;;;;;;;;;;;;;;;;
;4,58;9,16;4,58;1,25;;;;;;;;;;;;;;;;
;4,58;5,67;4,58;8,83;;;;;;;;;;;;;;;;
;4,58;5,25;4,58;13,79;;;;;;;;;;;;;;;;
;4,58;7,98;4,58;8,67;;;;;;;;;;;;;;;;
;4,58;8,32;4,58;3,82;;;;;;;;;;;;;;;;
;4,58;1,14;4,58;2,15;;;;;;;;;;;;;;;;
;4,58;-3,22;4,58;-0,09;;;;;;;;;;;;;;;;
;4,58;-4,26;4,58;-6,12;;;;;;;;;;;;;;;;
;4,58;-4,83;4,58;-8,78;;;;;;;;;;;;;;;;
;4,58;-5,92;4,58;-8,52;;;;;;;;;;;;;;;;
;4,58;-0,18;4,58;-3,66;;;;;;;;;;;;;;;;
;4,58;-2,04;4,58;3,29;;;;;;;;;;;;;;;;
;4,58;-3,85;4,58;5,30;;;;;;;;;;;;;;;;
;4,58;-2,95;4,58;-3,26;;;;;;;;;;;;;;;;
;4,58;-1,52;4,58;-9,89;;;;;;;;;;;;;;;;
;4,58;-8,32;4,58;-9,00;;;;;;;;;;;;;;;;
;4,58;-8,27;4,58;-6,29;;;;;;;;;;;;;;;;
;4,58;-6,43;4,58;-5,90;;;;;;;;;;;;;;;;
;4,58;-2,38;4,58;-5,18;;;;;;;;;;;;;;;;
;4,58;7,98;4,58;-1,03;;;;;;;;;;;;;;;;
;4,58;11,34;4,58;12,62;;;;;;;;;;;;;;;;
;4,58;10,59;4,58;23,27;;;;;;;;;;;;;;;;
;4,58;15,31;4,58;21,58;;;;;;;;;;;;;;;;
;4,58;9,21;4,58;11,00;;;;;;;;;;;;;;;;
;4,58;5,56;4,58;-0,22;;;;;;;;;;;;;;;;
;4,58;-4,09;4,58;-6,74;;;;;;;;;;;;;;;;
;4,58;-7,28;4,58;-9,51;;;;;;;;;;;;;;;;
;4,58;-6,99;4,58;-9,51;;;;;;;;;;;;;;;;
;4,58;-7,80;4,58;-7,14;;;;;;;;;;;;;;;;
;4,58;0,73;4,58;-4,54;;;;;;;;;;;;;;;;
;4,59;5,44;4,59;3,78;;;;;;;;;;;;;;;;
;4,59;3,18;4,59;12,62;;;;;;;;;;;;;;;;
;4,59;5,36;4,59;11,95;;;;;;;;;;;;;;;;
;4,59;3,07;4,59;3,24;;;;;;;;;;;;;;;;
;4,59;2,28;4,59;-4,68;;;;;;;;;;;;;;;;
;4,59;-4,22;4,59;-5,98;;;;;;;;;;;;;;;;
;4,59;-6,31;4,59;-5,35;;;;;;;;;;;;;;;;
;4,59;-2,66;4,59;-4,57;;;;;;;;;;;;;;;;
;4,59;-4,11;4,59;-2,63;;;;;;;;;;;;;;;;
;4,59;-1,09;4,59;-1,58;;;;;;;;;;;;;;;;
;4,59;2,13;4,59;-0,12;;;;;;;;;;;;;;;;
;4,59;-1,08;4,59;3,45;;;;;;;;;;;;;;;;
;4,59;-1,70;4,59;2,08;;;;;;;;;;;;;;;;
;4,59;-3,86;4,59;-3,17;;;;;;;;;;;;;;;;
;4,59;-5,86;4,59;-9,38;;;;;;;;;;;;;;;;
;4,59;-6,09;4,59;-10,70;;;;;;;;;;;;;;;;
;4,59;-7,31;4,59;-8,06;;;;;;;;;;;;;;;;
;4,59;-1,26;4,59;-2,91;;;;;;;;;;;;;;;;
;4,59;1,55;4,59;3,09;;;;;;;;;;;;;;;;
;4,59;5,95;4,59;7,99;;;;;;;;;;;;;;;;
;4,59;8,18;4,59;10,30;;;;;;;;;;;;;;;;
;4,59;3,36;4,59;9,49;;;;;;;;;;;;;;;;
;4,59;2,82;4,59;2,62;;;;;;;;;;;;;;;;
;4,59;-3,79;4,59;-4,52;;;;;;;;;;;;;;;;
;4,59;-8,67;4,59;-10,87;;;;;;;;;;;;;;;;
;4,59;-8,75;4,59;-13,89;;;;;;;;;;;;;;;;
;4,59;-8,92;4,59;-11,75;;;;;;;;;;;;;;;;
;4,59;-3,76;4,59;-5,41;;;;;;;;;;;;;;;;
;4,59;0,68;4,59;2,20;;;;;;;;;;;;;;;;
;4,59;6,02;4,59;8,52;;;;;;;;;;;;;;;;
;4,59;8,27;4,59;11,86;;;;;;;;;;;;;;;;
;4,59;5,51;4,59;10,57;;;;;;;;;;;;;;;;
;4,59;4,90;4,59;4,18;;;;;;;;;;;;;;;;
;4,59;-2,58;4,59;-1,97;;;;;;;;;;;;;;;;
;4,59;-6,44;4,59;-8,94;;;;;;;;;;;;;;;;
;4,59;-1,23;4,59;-11,37;;;;;;;;;;;;;;;;
;4,59;-7,46;4,59;-4,68;;;;;;;;;;;;;;;;
;4,59;0,32;4,59;0,31;;;;;;;;;;;;;;;;
;4,59;10,11;4,59;5,98;;;;;;;;;;;;;;;;
;4,59;9,05;4,59;14,31;;;;;;;;;;;;;;;;
;4,59;13,04;4,59;18,06;;;;;;;;;;;;;;;;
;4,60;8,05;4,60;14,24;;;;;;;;;;;;;;;;
;4,60;6,28;4,60;4,95;;;;;;;;;;;;;;;;
;4,60;-2,92;4,60;-3,95;;;;;;;;;;;;;;;;
;4,60;-9,17;4,60;-12,00;;;;;;;;;;;;;;;;
;4,60;-3,84;4,60;-15,00;;;;;;;;;;;;;;;;
;4,60;-8,09;4,60;-7,35;;;;;;;;;;;;;;;;
;4,60;-0,66;4,60;0,41;;;;;;;;;;;;;;;;
;4,60;8,49;4,60;7,55;;;;;;;;;;;;;;;;
;4,60;8,91;4,60;14,18;;;;;;;;;;;;;;;;
;4,60;13,34;4,60;16,25;;;;;;;;;;;;;;;;
;4,60;7,76;4,60;13,02;;;;;;;;;;;;;;;;
;4,60;2,78;4,60;4,89;;;;;;;;;;;;;;;;
;4,60;-2,39;4,60;-5,97;;;;;;;;;;;;;;;;
;4,60;-6,77;4,60;-12,79;;;;;;;;;;;;;;;;
;4,60;-4,26;4,60;-12,38;;;;;;;;;;;;;;;;
;4,60;-2,87;4,60;-3,23;;;;;;;;;;;;;;;;
;4,60;2,72;4,60;6,02;;;;;;;;;;;;;;;;
;4,60;10,10;4,60;12,58;;;;;;;;;;;;;;;;
;4,60;5,97;4,60;14,45;;;;;;;;;;;;;;;;
;4,60;6,06;4,60;8,08;;;;;;;;;;;;;;;;
;4,60;2,41;4,60;-1,23;;;;;;;;;;;;;;;;
;4,60;-4,08;4,60;-6,42;;;;;;;;;;;;;;;;
;4,60;-8,18;4,60;-9,18;;;;;;;;;;;;;;;;
;4,60;-8,81;4,60;-10,55;;;;;;;;;;;;;;;;
;4,60;-5,47;4,60;-9,51;;;;;;;;;;;;;;;;
;4,60;-2,17;4,60;-3,71;;;;;;;;;;;;;;;;
;4,60;-0,26;4,60;2,93;;;;;;;;;;;;;;;;
;4,60;7,10;4,60;7,41;;;;;;;;;;;;;;;;
;4,60;1,07;4,60;9,81;;;;;;;;;;;;;;;;
;4,60;0,32;4,60;3,16;;;;;;;;;;;;;;;;
;4,60;-0,26;4,60;-5,85;;;;;;;;;;;;;;;;
;4,60;-10,58;4,60;-10,26;;;;;;;;;;;;;;;;
;4,60;-9,00;4,60;-13,14;;;;;;;;;;;;;;;;
;4,60;-10,12;4,60;-12,21;;;;;;;;;;;;;;;;
;4,60;-6,19;4,60;-8,13;;;;;;;;;;;;;;;;
;4,60;-2,08;4,60;-1,48;;;;;;;;;;;;;;;;
;4,60;-1,18;4,60;3,27;;;;;;;;;;;;;;;;
;4,60;6,22;4,60;5,22;;;;;;;;;;;;;;;;
;4,60;-0,82;4,60;6,01;;;;;;;;;;;;;;;;
;4,60;0,12;4,60;0,51;;;;;;;;;;;;;;;;
;4,60;1,06;4,60;-5,05;;;;;;;;;;;;;;;;
;4,61;-4,93;4,61;-5,06;;;;;;;;;;;;;;;;
;4,61;-0,60;4,61;-3,38;;;;;;;;;;;;;;;;
;4,61;0,17;4,61;0,28;;;;;;;;;;;;;;;;
;4,61;6,87;4,61;4,81;;;;;;;;;;;;;;;;
;4,61;10,39;4,61;11,42;;;;;;;;;;;;;;;;
;4,61;6,62;4,61;15,15;;;;;;;;;;;;;;;;
;4,61;10,33;4,61;11,08;;;;;;;;;;;;;;;;
;4,61;3,19;4,61;4,67;;;;;;;;;;;;;;;;
;4,61;-2,26;4,61;-3,10;;;;;;;;;;;;;;;;
;4,61;-1,68;4,61;-9,37;;;;;;;;;;;;;;;;
;4,61;-7,26;4,61;-7,82;;;;;;;;;;;;;;;;
;4,61;-8,37;4,61;-5,68;;;;;;;;;;;;;;;;
;4,61;-0,43;4,61;-5,22;;;;;;;;;;;;;;;;
;4,61;3,65;4,61;-0,11;;;;;;;;;;;;;;;;
;4,61;6,22;4,61;9,44;;;;;;;;;;;;;;;;
;4,61;4,80;4,61;13,97;;;;;;;;;;;;;;;;
;4,61;6,53;4,61;9,52;;;;;;;;;;;;;;;;
;4,61;2,33;4,61;1,16;;;;;;;;;;;;;;;;
;4,61;-3,12;4,61;-6,05;;;;;;;;;;;;;;;;
;4,61;-1,04;4,61;-9,46;;;;;;;;;;;;;;;;
;4,61;-3,50;4,61;-3,81;;;;;;;;;;;;;;;;
;4,61;-4,31;4,61;1,51;;;;;;;;;;;;;;;;
;4,61;3,57;4,61;1,92;;;;;;;;;;;;;;;;
;4,61;4,99;4,61;3,03;;;;;;;;;;;;;;;;
;4,61;5,11;4,61;6,90;;;;;;;;;;;;;;;;
;4,61;0,44;4,61;7,34;;;;;;;;;;;;;;;;
;4,61;-1,12;4,61;1,08;;;;;;;;;;;;;;;;
;4,61;-4,82;4,61;-7,64;;;;;;;;;;;;;;;;
;4,61;-7,40;4,61;-13,21;;;;;;;;;;;;;;;;
;4,61;-7,46;4,61;-11,95;;;;;;;;;;;;;;;;
;4,61;-7,84;4,61;-6,17;;;;;;;;;;;;;;;;
;4,61;-2,98;4,61;-1,25;;;;;;;;;;;;;;;;
;4,61;1,81;4,61;1,56;;;;;;;;;;;;;;;;
;4,61;3,22;4,61;4,74;;;;;;;;;;;;;;;;
;4,61;2,85;4,61;5,71;;;;;;;;;;;;;;;;
;4,61;2,42;4,61;3,98;;;;;;;;;;;;;;;;
;4,61;-0,70;4,61;0,03;;;;;;;;;;;;;;;;
;4,61;-3,55;4,61;-4,23;;;;;;;;;;;;;;;;
;4,61;-2,01;4,61;-7,90;;;;;;;;;;;;;;;;
;4,61;-1,03;4,61;-4,19;;;;;;;;;;;;;;;;
;4,61;-6,26;4,61;1,08;;;;;;;;;;;;;;;;
;4,62;0,63;4,62;0,48;;;;;;;;;;;;;;;;
;4,62;1,49;4,62;-0,92;;;;;;;;;;;;;;;;
;4,62;1,29;4,62;0,64;;;;;;;;;;;;;;;;
;4,62;4,33;4,62;2,87;;;;;;;;;;;;;;;;
;4,62;1,96;4,62;6,19;;;;;;;;;;;;;;;;
;4,62;0,39;4,62;4,89;;;;;;;;;;;;;;;;
;4,62;-3,52;4,62;-1,27;;;;;;;;;;;;;;;;
;4,62;-0,82;4,62;-9,82;;;;;;;;;;;;;;;;
;4,62;0,23;4,62;-7,00;;;;;;;;;;;;;;;;
;4,62;-10,52;4,62;0,27;;;;;;;;;;;;;;;;
;4,62;0,64;4,62;-0,60;;;;;;;;;;;;;;;;
;4,62;-1,17;4,62;-1,79;;;;;;;;;;;;;;;;
;4,62;-7,48;4,62;-2,45;;;;;;;;;;;;;;;;
;4,62;-1,62;4,62;-7,44;;;;;;;;;;;;;;;;
;4,62;-2,73;4,62;-6,56;;;;;;;;;;;;;;;;
;4,62;-5,06;4,62;-1,28;;;;;;;;;;;;;;;;
;4,62;-5,18;4,62;-0,46;;;;;;;;;;;;;;;;
;4,62;2,39;4,62;-3,89;;;;;;;;;;;;;;;;
;4,62;4,19;4,62;0,10;;;;;;;;;;;;;;;;
;4,62;-0,25;4,62;6,44;;;;;;;;;;;;;;;;
;4,62;12,79;4,62;7,90;;;;;;;;;;;;;;;;
;4,62;9,72;4,62;13,18;;;;;;;;;;;;;;;;
;4,62;1,78;4,62;13,35;;;;;;;;;;;;;;;;
;4,62;9,65;4,62;2,87;;;;;;;;;;;;;;;;
;4,62;5,90;4,62;-1,51;;;;;;;;;;;;;;;;
;4,62;-2,55;4,62;2,20;;;;;;;;;;;;;;;;
;4,62;-7,72;4,62;-0,33;;;;;;;;;;;;;;;;
;4,62;-1,97;4,62;-9,37;;;;;;;;;;;;;;;;
;4,62;-1,25;4,62;-9,71;;;;;;;;;;;;;;;;
;4,62;-10,44;4,62;-3,05;;;;;;;;;;;;;;;;
;4,62;-2,92;4,62;-2,79;;;;;;;;;;;;;;;;
;4,62;-2,10;4,62;-2,30;;;;;;;;;;;;;;;;
;4,62;-11,39;4,62;-3,21;;;;;;;;;;;;;;;;
;4,62;-5,38;4,62;-10,99;;;;;;;;;;;;;;;;
;4,62;-5,25;4,62;-13,33;;;;;;;;;;;;;;;;
;4,62;-8,58;4,62;-6,25;;;;;;;;;;;;;;;;
;4,62;-7,84;4,62;-2,33;;;;;;;;;;;;;;;;
;4,62;0,67;4,62;-3,09;;;;;;;;;;;;;;;;
;4,62;5,22;4,62;0,42;;;;;;;;;;;;;;;;
;4,62;3,81;4,62;8,30;;;;;;;;;;;;;;;;
;4,63;7,46;4,63;11,11;;;;;;;;;;;;;;;;
;4,63;9,52;4,63;10,75;;;;;;;;;;;;;;;;
;4,63;0,69;4,63;7,37;;;;;;;;;;;;;;;;
;4,63;-0,11;4,63;-2,41;;;;;;;;;;;;;;;;
;4,63;1,96;4,63;-9,49;;;;;;;;;;;;;;;;
;4,63;-4,08;4,63;-4,16;;;;;;;;;;;;;;;;
;4,63;-8,72;4,63;0,04;;;;;;;;;;;;;;;;
;4,63;-0,87;4,63;-3,50;;;;;;;;;;;;;;;;
;4,63;2,70;4,63;-4,39;;;;;;;;;;;;;;;;
;4,63;2,90;4,63;2,40;;;;;;;;;;;;;;;;
;4,63;6,15;4,63;8,85;;;;;;;;;;;;;;;;
;4,63;9,68;4,63;13,27;;;;;;;;;;;;;;;;
;4,63;3,75;4,63;12,13;;;;;;;;;;;;;;;;
;4,63;6,61;4,63;3,01;;;;;;;;;;;;;;;;
;4,63;5,42;4,63;-2,75;;;;;;;;;;;;;;;;
;4,63;1,01;4,63;0,13;;;;;;;;;;;;;;;;
;4,63;-1,01;4,63;3,78;;;;;;;;;;;;;;;;
;4,63;0,36;4,63;2,05;;;;;;;;;;;;;;;;
;4,63;1,14;4,63;-0,78;;;;;;;;;;;;;;;;
;4,63;0,93;4,63;-2,39;;;;;;;;;;;;;;;;
;4,63;5,49;4,63;0,61;;;;;;;;;;;;;;;;
;4,63;2,20;4,63;7,48;;;;;;;;;;;;;;;;
;4,63;1,49;4,63;8,92;;;;;;;;;;;;;;;;
;4,63;6,79;4,63;2,57;;;;;;;;;;;;;;;;
;4,63;5,16;4,63;0,68;;;;;;;;;;;;;;;;
;4,63;0,50;4,63;2,69;;;;;;;;;;;;;;;;
;4,63;0,66;4,63;2,93;;;;;;;;;;;;;;;;
;4,63;0,25;4,63;0,12;;;;;;;;;;;;;;;;
;4,63;0,22;4,63;-1,70;;;;;;;;;;;;;;;;
;4,63;0,45;4,63;-2,37;;;;;;;;;;;;;;;;
;4,63;1,30;4,63;0,81;;;;;;;;;;;;;;;;
;4,63;-0,11;4,63;3,38;;;;;;;;;;;;;;;;
;4,63;0,89;4,63;3,33;;;;;;;;;;;;;;;;
;4,63;0,78;4,63;-0,63;;;;;;;;;;;;;;;;
;4,63;1,98;4,63;-1,55;;;;;;;;;;;;;;;;
;4,63;-5,42;4,63;-0,75;;;;;;;;;;;;;;;;
;4,63;-7,35;4,63;-3,63;;;;;;;;;;;;;;;;
;4,63;-7,70;4,63;-10,98;;;;;;;;;;;;;;;;
;4,63;-9,24;4,63;-13,67;;;;;;;;;;;;;;;;
;4,63;-10,52;4,63;-12,36;;;;;;;;;;;;;;;;
;4,63;-6,52;4,63;-7,79;;;;;;;;;;;;;;;;
;4,64;-1,40;4,64;-2,16;;;;;;;;;;;;;;;;
;4,64;3,17;4,64;5,13;;;;;;;;;;;;;;;;
;4,64;3,91;4,64;8,98;;;;;;;;;;;;;;;;
;4,64;7,71;4,64;8,39;;;;;;;;;;;;;;;;
;4,64;4,16;4,64;6,09;;;;;;;;;;;;;;;;
;4,64;-1,45;4,64;1,59;;;;;;;;;;;;;;;;
;4,64;-2,96;4,64;-5,91;;;;;;;;;;;;;;;;
;4,64;-5,93;4,64;-10,08;;;;;;;;;;;;;;;;
;4,64;-6,39;4,64;-9,45;;;;;;;;;;;;;;;;
;4,64;-5,99;4,64;-5,42;;;;;;;;;;;;;;;;
;4,64;-3,42;4,64;-2,00;;;;;;;;;;;;;;;;
;4,64;-1,01;4,64;0,48;;;;;;;;;;;;;;;;
;4,64;1,00;4,64;0,66;;;;;;;;;;;;;;;;
;4,64;5,43;4,64;2,44;;;;;;;;;;;;;;;;
;4,64;0,47;4,64;5,66;;;;;;;;;;;;;;;;
;4,64;1,04;4,64;4,28;;;;;;;;;;;;;;;;
;4,64;1,65;4,64;-1,00;;;;;;;;;;;;;;;;
;4,64;2,75;4,64;-2,85;;;;;;;;;;;;;;;;
;4,64;3,78;4,64;1,11;;;;;;;;;;;;;;;;
;4,64;4,13;4,64;7,60;;;;;;;;;;;;;;;;
;4,64;6,20;4,64;10,37;;;;;;;;;;;;;;;;
;4,64;5,17;4,64;8,44;;;;;;;;;;;;;;;;
;4,64;4,44;4,64;2,49;;;;;;;;;;;;;;;;
;4,64;7,52;4,64;-0,45;;;;;;;;;;;;;;;;
