C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cortica.3_M2.xdf;03.10.19;11:54:33;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;2,15;-1,60;2,15;2,02;;;;;;;;;;;;;;;;
;2,15;-1,97;2,15;-1,47;;;;;;;;;;;;;;;;
;2,15;-1,75;2,15;-4,17;;;;;;;;;;;;;;;;
;2,15;-3,60;2,15;-0,85;;;;;;;;;;;;;;;;
;2,15;-2,51;2,15;0,18;;;;;;;;;;;;;;;;
;2,15;0,92;2,15;-2,91;;;;;;;;;;;;;;;;
;2,15;0,72;2,15;-0,29;;;;;;;;;;;;;;;;
;2,15;-0,58;2,15;2,81;;;;;;;;;;;;;;;;
;2,15;1,23;2,15;-1,26;;;;;;;;;;;;;;;;
;2,15;0,14;2,15;-3,69;;;;;;;;;;;;;;;;
;2,15;-4,33;2,15;0,01;;;;;;;;;;;;;;;;
;2,15;-4,62;2,15;-0,96;;;;;;;;;;;;;;;;
;2,15;-0,82;2,15;-3,37;;;;;;;;;;;;;;;;
;2,15;0,53;2,15;0,53;;;;;;;;;;;;;;;;
;2,15;2,17;2,15;4,46;;;;;;;;;;;;;;;;
;2,15;5,30;2,15;1,95;;;;;;;;;;;;;;;;
;2,15;5,49;2,15;3,82;;;;;;;;;;;;;;;;
;2,15;3,78;2,15;5,92;;;;;;;;;;;;;;;;
;2,15;4,07;2,15;2,52;;;;;;;;;;;;;;;;
;2,15;2,74;2,15;-0,00;;;;;;;;;;;;;;;;
;2,15;-1,25;2,15;0,36;;;;;;;;;;;;;;;;
;2,16;-3,46;2,16;-0,15;;;;;;;;;;;;;;;;
;2,16;-2,03;2,16;-2,33;;;;;;;;;;;;;;;;
;2,16;-0,62;2,16;-0,49;;;;;;;;;;;;;;;;
;2,16;1,29;2,16;2,25;;;;;;;;;;;;;;;;
;2,16;3,44;2,16;0,55;;;;;;;;;;;;;;;;
;2,16;2,97;2,16;2,24;;;;;;;;;;;;;;;;
;2,16;1,78;2,16;4,51;;;;;;;;;;;;;;;;
;2,16;3,14;2,16;1,24;;;;;;;;;;;;;;;;
;2,16;2,68;2,16;0,14;;;;;;;;;;;;;;;;
;2,16;-0,55;2,16;-0,63;;;;;;;;;;;;;;;;
;2,16;-4,00;2,16;-1,85;;;;;;;;;;;;;;;;
;2,16;-4,90;2,16;-4,65;;;;;;;;;;;;;;;;
;2,16;-5,75;2,16;-4,82;;;;;;;;;;;;;;;;
;2,16;-4,53;2,16;-1,73;;;;;;;;;;;;;;;;
;2,16;-1,76;2,16;-5,19;;;;;;;;;;;;;;;;
;2,16;-1,80;2,16;-2,53;;;;;;;;;;;;;;;;
;2,16;-2,79;2,16;1,17;;;;;;;;;;;;;;;;
;2,16;-0,08;2,16;-1,36;;;;;;;;;;;;;;;;
;2,16;1,66;2,16;-0,70;;;;;;;;;;;;;;;;
;2,16;0,37;2,16;-0,87;;;;;;;;;;;;;;;;
;2,16;-2,13;2,16;0,36;;;;;;;;;;;;;;;;
;2,16;-1,93;2,16;-1,24;;;;;;;;;;;;;;;;
;2,16;-1,40;2,16;-2,06;;;;;;;;;;;;;;;;
;2,16;-0,23;2,16;2,96;;;;;;;;;;;;;;;;
;2,16;2,83;2,16;-0,79;;;;;;;;;;;;;;;;
;2,16;2,60;2,16;-0,01;;;;;;;;;;;;;;;;
;2,16;-0,14;2,16;4,21;;;;;;;;;;;;;;;;
;2,16;1,05;2,16;1,01;;;;;;;;;;;;;;;;
;2,16;2,87;2,16;0,60;;;;;;;;;;;;;;;;
;2,16;1,80;2,16;-0,22;;;;;;;;;;;;;;;;
;2,16;-1,19;2,16;1,85;;;;;;;;;;;;;;;;
;2,16;-0,59;2,16;1,04;;;;;;;;;;;;;;;;
;2,16;0,78;2,16;-2,77;;;;;;;;;;;;;;;;
;2,16;0,05;2,16;2,38;;;;;;;;;;;;;;;;
;2,16;0,34;2,16;-0,30;;;;;;;;;;;;;;;;
;2,16;0,43;2,16;-1,54;;;;;;;;;;;;;;;;
;2,16;-1,14;2,16;1,85;;;;;;;;;;;;;;;;
;2,16;-0,15;2,16;-0,33;;;;;;;;;;;;;;;;
;2,16;1,26;2,16;1,07;;;;;;;;;;;;;;;;
;2,16;2,33;2,16;1,30;;;;;;;;;;;;;;;;
;2,16;1,95;2,16;1,42;;;;;;;;;;;;;;;;
;2,17;1,74;2,17;2,29;;;;;;;;;;;;;;;;
;2,17;0,73;2,17;-2,31;;;;;;;;;;;;;;;;
;2,17;-1,94;2,17;1,47;;;;;;;;;;;;;;;;
;2,17;-1,80;2,17;-0,79;;;;;;;;;;;;;;;;
;2,17;-0,64;2,17;-3,25;;;;;;;;;;;;;;;;
;2,17;-1,22;2,17;0,81;;;;;;;;;;;;;;;;
;2,17;-0,95;2,17;-1,44;;;;;;;;;;;;;;;;
;2,17;-0,11;2,17;0,37;;;;;;;;;;;;;;;;
;2,17;0,61;2,17;-0,07;;;;;;;;;;;;;;;;
;2,17;0,60;2,17;-0,65;;;;;;;;;;;;;;;;
;2,17;-0,35;2,17;0,57;;;;;;;;;;;;;;;;
;2,17;-1,35;2,17;-3,82;;;;;;;;;;;;;;;;
;2,17;-4,05;2,17;-1,36;;;;;;;;;;;;;;;;
;2,17;-4,09;2,17;-2,13;;;;;;;;;;;;;;;;
;2,17;-2,51;2,17;-4,05;;;;;;;;;;;;;;;;
;2,17;-1,35;2,17;0,21;;;;;;;;;;;;;;;;
;2,17;0,13;2,17;-0,48;;;;;;;;;;;;;;;;
;2,17;1,97;2,17;1,90;;;;;;;;;;;;;;;;
;2,17;3,00;2,17;2,39;;;;;;;;;;;;;;;;
;2,17;3,62;2,17;2,67;;;;;;;;;;;;;;;;
;2,17;3,18;2,17;2,66;;;;;;;;;;;;;;;;
;2,17;1,61;2,17;-1,25;;;;;;;;;;;;;;;;
;2,17;-2,55;2,17;-0,35;;;;;;;;;;;;;;;;
;2,17;-4,17;2,17;-1,19;;;;;;;;;;;;;;;;
;2,17;-3,11;2,17;-4,30;;;;;;;;;;;;;;;;
;2,17;-2,23;2,17;-1,60;;;;;;;;;;;;;;;;
;2,17;-1,57;2,17;-1,48;;;;;;;;;;;;;;;;
;2,17;-0,28;2,17;-0,23;;;;;;;;;;;;;;;;
;2,17;0,71;2,17;0,74;;;;;;;;;;;;;;;;
;2,17;1,89;2,17;1,93;;;;;;;;;;;;;;;;
;2,17;3,17;2,17;2,73;;;;;;;;;;;;;;;;
;2,17;3,33;2,17;-0,56;;;;;;;;;;;;;;;;
;2,17;-0,30;2,17;1,37;;;;;;;;;;;;;;;;
;2,17;-1,80;2,17;2,08;;;;;;;;;;;;;;;;
;2,17;0,12;2,17;-1,67;;;;;;;;;;;;;;;;
;2,17;1,29;2,17;0,45;;;;;;;;;;;;;;;;
;2,17;0,75;2,17;1,53;;;;;;;;;;;;;;;;
;2,17;1,61;2,17;1,53;;;;;;;;;;;;;;;;
;2,17;1,69;2,17;0,34;;;;;;;;;;;;;;;;
;2,17;1,21;2,17;2,06;;;;;;;;;;;;;;;;
;2,17;0,84;2,17;0,09;;;;;;;;;;;;;;;;
;2,18;-0,00;2,18;-1,86;;;;;;;;;;;;;;;;
;2,18;-2,99;2,18;-1,46;;;;;;;;;;;;;;;;
;2,18;-3,86;2,18;-0,61;;;;;;;;;;;;;;;;
;2,18;-1,59;2,18;-2,37;;;;;;;;;;;;;;;;
;2,18;0,10;2,18;-1,87;;;;;;;;;;;;;;;;
;2,18;-0,25;2,18;1,01;;;;;;;;;;;;;;;;
;2,18;0,33;2,18;-0,68;;;;;;;;;;;;;;;;
;2,18;-0,32;2,18;-1,30;;;;;;;;;;;;;;;;
;2,18;-1,42;2,18;0,32;;;;;;;;;;;;;;;;
;2,18;-1,56;2,18;-2,43;;;;;;;;;;;;;;;;
;2,18;-1,93;2,18;-2,25;;;;;;;;;;;;;;;;
;2,18;-2,94;2,18;-0,28;;;;;;;;;;;;;;;;
;2,18;-0,51;2,18;1,62;;;;;;;;;;;;;;;;
;2,18;3,61;2,18;0,43;;;;;;;;;;;;;;;;
;2,18;4,55;2,18;1,60;;;;;;;;;;;;;;;;
;2,18;2,30;2,18;4,70;;;;;;;;;;;;;;;;
;2,18;2,44;2,18;2,52;;;;;;;;;;;;;;;;
;2,18;2,40;2,18;-0,33;;;;;;;;;;;;;;;;
;2,18;0,12;2,18;0,90;;;;;;;;;;;;;;;;
;2,18;-1,94;2,18;-1,18;;;;;;;;;;;;;;;;
;2,18;-2,92;2,18;-3,39;;;;;;;;;;;;;;;;
;2,18;-4,20;2,18;-1,84;;;;;;;;;;;;;;;;
;2,18;-2,60;2,18;-0,11;;;;;;;;;;;;;;;;
;2,18;1,30;2,18;-0,97;;;;;;;;;;;;;;;;
;2,18;2,88;2,18;0,10;;;;;;;;;;;;;;;;
;2,18;1,41;2,18;2,52;;;;;;;;;;;;;;;;
;2,18;0,85;2,18;0,98;;;;;;;;;;;;;;;;
;2,18;0,31;2,18;-1,23;;;;;;;;;;;;;;;;
;2,18;-1,54;2,18;-0,41;;;;;;;;;;;;;;;;
;2,18;-2,25;2,18;-0,97;;;;;;;;;;;;;;;;
;2,18;-1,87;2,18;-3,41;;;;;;;;;;;;;;;;
;2,18;-2,65;2,18;-1,20;;;;;;;;;;;;;;;;
;2,18;-1,89;2,18;0,54;;;;;;;;;;;;;;;;
;2,18;1,33;2,18;-0,22;;;;;;;;;;;;;;;;
;2,18;2,80;2,18;-0,16;;;;;;;;;;;;;;;;
;2,18;1,24;2,18;2,73;;;;;;;;;;;;;;;;
;2,18;1,11;2,18;1,64;;;;;;;;;;;;;;;;
;2,18;1,08;2,18;-1,47;;;;;;;;;;;;;;;;
;2,18;-0,86;2,18;0,46;;;;;;;;;;;;;;;;
;2,18;-1,99;2,18;-1,10;;;;;;;;;;;;;;;;
;2,18;-2,03;2,18;-2,88;;;;;;;;;;;;;;;;
;2,19;-2,56;2,19;-0,22;;;;;;;;;;;;;;;;
;2,19;-0,59;2,19;1,13;;;;;;;;;;;;;;;;
;2,19;3,09;2,19;0,21;;;;;;;;;;;;;;;;
;2,19;3,44;2,19;0,33;;;;;;;;;;;;;;;;
;2,19;0,81;2,19;3,46;;;;;;;;;;;;;;;;
;2,19;0,59;2,19;0,96;;;;;;;;;;;;;;;;
;2,19;0,64;2,19;-1,79;;;;;;;;;;;;;;;;
;2,19;-1,14;2,19;1,05;;;;;;;;;;;;;;;;
;2,19;-1,08;2,19;-0,17;;;;;;;;;;;;;;;;
;2,19;-0,03;2,19;-2,40;;;;;;;;;;;;;;;;
;2,19;-1,23;2,19;-0,23;;;;;;;;;;;;;;;;
;2,19;-1,33;2,19;0,92;;;;;;;;;;;;;;;;
;2,19;0,77;2,19;-0,40;;;;;;;;;;;;;;;;
;2,19;1,74;2,19;-0,47;;;;;;;;;;;;;;;;
;2,19;0,30;2,19;1,50;;;;;;;;;;;;;;;;
;2,19;0,15;2,19;-0,06;;;;;;;;;;;;;;;;
;2,19;-0,92;2,19;-2,68;;;;;;;;;;;;;;;;
;2,19;-2,50;2,19;1,03;;;;;;;;;;;;;;;;
;2,19;-1,54;2,19;-2,00;;;;;;;;;;;;;;;;
;2,19;-0,43;2,19;-3,11;;;;;;;;;;;;;;;;
;2,19;-2,47;2,19;-1,74;;;;;;;;;;;;;;;;
;2,19;-3,62;2,19;-0,93;;;;;;;;;;;;;;;;
;2,19;-1,83;2,19;-0,77;;;;;;;;;;;;;;;;
;2,19;1,00;2,19;-1,41;;;;;;;;;;;;;;;;
;2,19;1,33;2,19;1,20;;;;;;;;;;;;;;;;
;2,19;1,49;2,19;1,18;;;;;;;;;;;;;;;;
;2,19;0,40;2,19;-1,51;;;;;;;;;;;;;;;;
;2,19;-1,35;2,19;2,06;;;;;;;;;;;;;;;;
;2,19;-0,62;2,19;-0,68;;;;;;;;;;;;;;;;
;2,19;0,84;2,19;-0,68;;;;;;;;;;;;;;;;
;2,19;0,39;2,19;-0,22;;;;;;;;;;;;;;;;
;2,19;-0,97;2,19;-0,68;;;;;;;;;;;;;;;;
;2,19;-1,40;2,19;1,19;;;;;;;;;;;;;;;;
;2,19;0,34;2,19;-0,86;;;;;;;;;;;;;;;;
;2,19;1,31;2,19;0,66;;;;;;;;;;;;;;;;
;2,19;1,47;2,19;0,81;;;;;;;;;;;;;;;;
;2,19;0,08;2,19;-2,26;;;;;;;;;;;;;;;;
;2,19;-2,63;2,19;1,37;;;;;;;;;;;;;;;;
;2,19;-1,81;2,19;-0,66;;;;;;;;;;;;;;;;
;2,19;0,56;2,19;-1,38;;;;;;;;;;;;;;;;
;2,19;1,19;2,19;0,48;;;;;;;;;;;;;;;;
;2,20;0,19;2,20;-0,18;;;;;;;;;;;;;;;;
;2,20;-0,08;2,20;3,22;;;;;;;;;;;;;;;;
;2,20;2,31;2,20;0,96;;;;;;;;;;;;;;;;
;2,20;3,67;2,20;1,01;;;;;;;;;;;;;;;;
;2,20;2,30;2,20;2,40;;;;;;;;;;;;;;;;
;2,20;0,18;2,20;-1,01;;;;;;;;;;;;;;;;
;2,20;-2,26;2,20;0,26;;;;;;;;;;;;;;;;
;2,20;-2,41;2,20;-1,05;;;;;;;;;;;;;;;;
;2,20;-0,69;2,20;-0,47;;;;;;;;;;;;;;;;
;2,20;1,46;2,20;0,31;;;;;;;;;;;;;;;;
;2,20;1,61;2,20;-0,36;;;;;;;;;;;;;;;;
;2,20;0,75;2,20;3,60;;;;;;;;;;;;;;;;
;2,20;1,86;2,20;1,01;;;;;;;;;;;;;;;;
;2,20;2,65;2,20;0,44;;;;;;;;;;;;;;;;
;2,20;0,98;2,20;0,98;;;;;;;;;;;;;;;;
;2,20;-1,10;2,20;-1,19;;;;;;;;;;;;;;;;
;2,20;-2,68;2,20;-0,60;;;;;;;;;;;;;;;;
;2,20;-2,38;2,20;-2,55;;;;;;;;;;;;;;;;
;2,20;-1,98;2,20;-1,61;;;;;;;;;;;;;;;;
;2,20;-0,87;2,20;-0,24;;;;;;;;;;;;;;;;
;2,20;-0,02;2,20;-2,33;;;;;;;;;;;;;;;;
;2,20;-0,60;2,20;1,25;;;;;;;;;;;;;;;;
;2,20;0,03;2,20;0,56;;;;;;;;;;;;;;;;
;2,20;1,34;2,20;-1,05;;;;;;;;;;;;;;;;
;2,20;0,19;2,20;-0,22;;;;;;;;;;;;;;;;
;2,20;-1,71;2,20;-0,45;;;;;;;;;;;;;;;;
;2,20;-1,77;2,20;0,66;;;;;;;;;;;;;;;;
;2,20;0,42;2,20;-1,33;;;;;;;;;;;;;;;;
;2,20;0,89;2,20;-0,01;;;;;;;;;;;;;;;;
;2,20;0,72;2,20;1,51;;;;;;;;;;;;;;;;
;2,20;0,30;2,20;-1,30;;;;;;;;;;;;;;;;
;2,20;-0,42;2,20;2,39;;;;;;;;;;;;;;;;
;2,20;1,00;2,20;1,57;;;;;;;;;;;;;;;;
;2,20;3,39;2,20;0,25;;;;;;;;;;;;;;;;
;2,20;2,23;2,20;0,56;;;;;;;;;;;;;;;;
;2,20;-0,90;2,20;0,02;;;;;;;;;;;;;;;;
;2,20;-2,67;2,20;0,98;;;;;;;;;;;;;;;;
;2,20;-0,56;2,20;-1,51;;;;;;;;;;;;;;;;
;2,20;0,31;2,20;-2,09;;;;;;;;;;;;;;;;
;2,20;-0,64;2,20;0,42;;;;;;;;;;;;;;;;
;2,20;-1,76;2,20;-2,20;;;;;;;;;;;;;;;;
;2,21;-2,02;2,21;0,26;;;;;;;;;;;;;;;;
;2,21;-0,57;2,21;0,04;;;;;;;;;;;;;;;;
;2,21;1,83;2,21;-0,80;;;;;;;;;;;;;;;;
;2,21;1,15;2,21;-0,30;;;;;;;;;;;;;;;;
;2,21;-1,22;2,21;-0,59;;;;;;;;;;;;;;;;
;2,21;-2,66;2,21;0,82;;;;;;;;;;;;;;;;
;2,21;-0,34;2,21;-1,35;;;;;;;;;;;;;;;;
;2,21;0,44;2,21;-2,10;;;;;;;;;;;;;;;;
;2,21;-0,42;2,21;1,68;;;;;;;;;;;;;;;;
;2,21;-0,48;2,21;-0,18;;;;;;;;;;;;;;;;
;2,21;1,30;2,21;2,66;;;;;;;;;;;;;;;;
;2,21;3,58;2,21;2,63;;;;;;;;;;;;;;;;
;2,21;5,38;2,21;2,97;;;;;;;;;;;;;;;;
;2,21;4,15;2,21;3,08;;;;;;;;;;;;;;;;
;2,21;1,86;2,21;2,39;;;;;;;;;;;;;;;;
;2,21;0,41;2,21;2,93;;;;;;;;;;;;;;;;
;2,21;1,60;2,21;-0,40;;;;;;;;;;;;;;;;
;2,21;0,36;2,21;-2,26;;;;;;;;;;;;;;;;
;2,21;-2,89;2,21;0,10;;;;;;;;;;;;;;;;
;2,21;-3,63;2,21;-1,22;;;;;;;;;;;;;;;;
;2,21;-0,94;2,21;-0,88;;;;;;;;;;;;;;;;
;2,21;1,43;2,21;-0,34;;;;;;;;;;;;;;;;
;2,21;1,95;2,21;-0,61;;;;;;;;;;;;;;;;
;2,21;-0,79;2,21;-1,39;;;;;;;;;;;;;;;;
;2,21;-3,88;2,21;-1,50;;;;;;;;;;;;;;;;
;2,21;-4,36;2,21;-0,77;;;;;;;;;;;;;;;;
;2,21;-0,62;2,21;-1,88;;;;;;;;;;;;;;;;
;2,21;0,91;2,21;-3,81;;;;;;;;;;;;;;;;
;2,21;-1,70;2,21;0,67;;;;;;;;;;;;;;;;
;2,21;-2,59;2,21;0,09;;;;;;;;;;;;;;;;
;2,21;-0,37;2,21;-1,32;;;;;;;;;;;;;;;;
;2,21;1,26;2,21;1,02;;;;;;;;;;;;;;;;
;2,21;1,96;2,21;-0,73;;;;;;;;;;;;;;;;
;2,21;-0,27;2,21;-1,51;;;;;;;;;;;;;;;;
;2,21;-3,71;2,21;-1,02;;;;;;;;;;;;;;;;
;2,21;-4,22;2,21;-0,53;;;;;;;;;;;;;;;;
;2,21;-0,31;2,21;-0,99;;;;;;;;;;;;;;;;
;2,21;2,06;2,21;-2,83;;;;;;;;;;;;;;;;
;2,21;-0,04;2,21;1,23;;;;;;;;;;;;;;;;
;2,21;-1,47;2,21;1,12;;;;;;;;;;;;;;;;
;2,21;0,03;2,21;-0,40;;;;;;;;;;;;;;;;
;2,22;1,52;2,22;1,58;;;;;;;;;;;;;;;;
;2,22;2,63;2,22;0,49;;;;;;;;;;;;;;;;
;2,22;1,29;2,22;-0,25;;;;;;;;;;;;;;;;
;2,22;-1,35;2,22;1,26;;;;;;;;;;;;;;;;
;2,22;-1,39;2,22;0,73;;;;;;;;;;;;;;;;
;2,22;1,22;2,22;0,06;;;;;;;;;;;;;;;;
;2,22;2,23;2,22;-0,70;;;;;;;;;;;;;;;;
;2,22;0,34;2,22;0,80;;;;;;;;;;;;;;;;
;2,22;-1,28;2,22;0,42;;;;;;;;;;;;;;;;
;2,22;-1,03;2,22;-0,68;;;;;;;;;;;;;;;;
;2,22;0,04;2,22;0,93;;;;;;;;;;;;;;;;
;2,22;1,83;2,22;0,50;;;;;;;;;;;;;;;;
;2,22;2,00;2,22;0,01;;;;;;;;;;;;;;;;
;2,22;0,41;2,22;2,24;;;;;;;;;;;;;;;;
;2,22;0,54;2,22;1,69;;;;;;;;;;;;;;;;
;2,22;2,00;2,22;0,23;;;;;;;;;;;;;;;;
;2,22;1,56;2,22;0,02;;;;;;;;;;;;;;;;
;2,22;-0,55;2,22;0,29;;;;;;;;;;;;;;;;
;2,22;-1,72;2,22;-0,51;;;;;;;;;;;;;;;;
;2,22;-1,68;2,22;-1,93;;;;;;;;;;;;;;;;
;2,22;-1,50;2,22;-0,45;;;;;;;;;;;;;;;;
;2,22;-0,32;2,22;-0,60;;;;;;;;;;;;;;;;
;2,22;0,24;2,22;-1,44;;;;;;;;;;;;;;;;
;2,22;-0,44;2,22;1,10;;;;;;;;;;;;;;;;
;2,22;0,04;2,22;0,74;;;;;;;;;;;;;;;;
;2,22;1,55;2,22;0,11;;;;;;;;;;;;;;;;
;2,22;1,26;2,22;-0,03;;;;;;;;;;;;;;;;
;2,22;-0,21;2,22;1,25;;;;;;;;;;;;;;;;
;2,22;-0,09;2,22;1,07;;;;;;;;;;;;;;;;
;2,22;0,94;2,22;-1,17;;;;;;;;;;;;;;;;
;2,22;0,36;2,22;1,88;;;;;;;;;;;;;;;;
;2,22;1,14;2,22;1,06;;;;;;;;;;;;;;;;
;2,22;1,28;2,22;-1,54;;;;;;;;;;;;;;;;
;2,22;-0,55;2,22;1,84;;;;;;;;;;;;;;;;
;2,22;-0,66;2,22;0,47;;;;;;;;;;;;;;;;
;2,22;0,94;2,22;-0,69;;;;;;;;;;;;;;;;
;2,22;0,58;2,22;-0,85;;;;;;;;;;;;;;;;
;2,22;-1,32;2,22;-0,24;;;;;;;;;;;;;;;;
;2,22;-1,80;2,22;-0,18;;;;;;;;;;;;;;;;
;2,22;-1,18;2,22;-2,96;;;;;;;;;;;;;;;;
;2,22;-1,45;2,22;0,73;;;;;;;;;;;;;;;;
;2,23;0,04;2,23;0,03;;;;;;;;;;;;;;;;
;2,23;1,23;2,23;-2,25;;;;;;;;;;;;;;;;
;2,23;-0,78;2,23;0,09;;;;;;;;;;;;;;;;
;2,23;-2,45;2,23;-0,68;;;;;;;;;;;;;;;;
;2,23;-1,83;2,23;-1,79;;;;;;;;;;;;;;;;
;2,23;-1,53;2,23;-3,54;;;;;;;;;;;;;;;;
;2,23;-3,12;2,23;-1,62;;;;;;;;;;;;;;;;
;2,23;-2,99;2,23;-0,98;;;;;;;;;;;;;;;;
;2,23;-1,44;2,23;-3,43;;;;;;;;;;;;;;;;
;2,23;-0,89;2,23;1,31;;;;;;;;;;;;;;;;
;2,23;1,33;2,23;1,35;;;;;;;;;;;;;;;;
;2,23;3,23;2,23;-0,80;;;;;;;;;;;;;;;;
;2,23;1,46;2,23;2,91;;;;;;;;;;;;;;;;
;2,23;0,64;2,23;1,97;;;;;;;;;;;;;;;;
;2,23;1,41;2,23;0,42;;;;;;;;;;;;;;;;
;2,23;1,31;2,23;0,09;;;;;;;;;;;;;;;;
;2,23;-0,43;2,23;0,26;;;;;;;;;;;;;;;;
;2,23;-0,66;2,23;1,60;;;;;;;;;;;;;;;;
;2,23;0,43;2,23;-2,56;;;;;;;;;;;;;;;;
;2,23;-0,54;2,23;1,43;;;;;;;;;;;;;;;;
;2,23;0,54;2,23;2,73;;;;;;;;;;;;;;;;
;2,23;2,83;2,23;-2,76;;;;;;;;;;;;;;;;
;2,23;0,52;2,23;1,76;;;;;;;;;;;;;;;;
;2,23;-1,33;2,23;0,99;;;;;;;;;;;;;;;;
;2,23;-0,70;2,23;-1,82;;;;;;;;;;;;;;;;
;2,23;-0,59;2,23;-0,51;;;;;;;;;;;;;;;;
;2,23;-1,08;2,23;-0,33;;;;;;;;;;;;;;;;
;2,23;0,28;2,23;1,85;;;;;;;;;;;;;;;;
;2,23;1,90;2,23;-2,57;;;;;;;;;;;;;;;;
;2,23;-0,16;2,23;1,67;;;;;;;;;;;;;;;;
;2,23;-0,16;2,23;3,72;;;;;;;;;;;;;;;;
;2,23;2,63;2,23;-3,14;;;;;;;;;;;;;;;;
;2,23;0,91;2,23;1,85;;;;;;;;;;;;;;;;
;2,23;-0,70;2,23;1,42;;;;;;;;;;;;;;;;
;2,23;-0,33;2,23;-2,65;;;;;;;;;;;;;;;;
;2,23;-1,57;2,23;-1,08;;;;;;;;;;;;;;;;
;2,23;-3,03;2,23;-1,09;;;;;;;;;;;;;;;;
;2,23;-1,41;2,23;0,38;;;;;;;;;;;;;;;;
;2,23;0,99;2,23;-3,16;;;;;;;;;;;;;;;;
;2,23;-0,26;2,23;0,56;;;;;;;;;;;;;;;;
;2,23;-0,38;2,23;4,06;;;;;;;;;;;;;;;;
;2,24;3,01;2,24;-2,07;;;;;;;;;;;;;;;;
;2,24;2,03;2,24;1,06;;;;;;;;;;;;;;;;
;2,24;-0,15;2,24;3,15;;;;;;;;;;;;;;;;
;2,24;0,38;2,24;-1,70;;;;;;;;;;;;;;;;
;2,24;-0,36;2,24;-0,64;;;;;;;;;;;;;;;;
;2,24;-1,76;2,24;0,81;;;;;;;;;;;;;;;;
;2,24;0,07;2,24;1,54;;;;;;;;;;;;;;;;
;2,24;2,96;2,24;-1,28;;;;;;;;;;;;;;;;
;2,24;1,40;2,24;0,84;;;;;;;;;;;;;;;;
;2,24;0,12;2,24;5,24;;;;;;;;;;;;;;;;
;2,24;2,75;2,24;-1,28;;;;;;;;;;;;;;;;
;2,24;2,37;2,24;1,12;;;;;;;;;;;;;;;;
;2,24;0,52;2,24;3,33;;;;;;;;;;;;;;;;
;2,24;0,74;2,24;-2,29;;;;;;;;;;;;;;;;
;2,24;-1,29;2,24;-0,72;;;;;;;;;;;;;;;;
;2,24;-2,93;2,24;-0,17;;;;;;;;;;;;;;;;
;2,24;-1,71;2,24;-1,89;;;;;;;;;;;;;;;;
;2,24;-0,38;2,24;-2,94;;;;;;;;;;;;;;;;
;2,24;-2,46;2,24;-2,62;;;;;;;;;;;;;;;;
;2,24;-3,44;2,24;1,75;;;;;;;;;;;;;;;;
;2,24;-0,40;2,24;-3,72;;;;;;;;;;;;;;;;
;2,24;-0,06;2,24;-1,80;;;;;;;;;;;;;;;;
;2,24;-1,14;2,24;3,03;;;;;;;;;;;;;;;;
;2,24;0,63;2,24;-3,43;;;;;;;;;;;;;;;;
;2,24;-0,73;2,24;-0,84;;;;;;;;;;;;;;;;
;2,24;-2,40;2,24;1,12;;;;;;;;;;;;;;;;
;2,24;-0,92;2,24;-2,39;;;;;;;;;;;;;;;;
;2,24;-0,33;2,24;-2,43;;;;;;;;;;;;;;;;
;2,24;-2,73;2,24;-1,68;;;;;;;;;;;;;;;;
;2,24;-2,94;2,24;1,75;;;;;;;;;;;;;;;;
;2,24;0,80;2,24;-2,01;;;;;;;;;;;;;;;;
;2,24;2,03;2,24;-0,38;;;;;;;;;;;;;;;;
;2,24;1,22;2,24;4,62;;;;;;;;;;;;;;;;
;2,24;2,53;2,24;-1,10;;;;;;;;;;;;;;;;
;2,24;1,04;2,24;1,19;;;;;;;;;;;;;;;;
;2,24;-0,21;2,24;3,46;;;;;;;;;;;;;;;;
;2,24;1,72;2,24;-0,85;;;;;;;;;;;;;;;;
;2,24;1,56;2,24;-1,61;;;;;;;;;;;;;;;;
;2,24;-2,56;2,24;-0,37;;;;;;;;;;;;;;;;
;2,24;-3,31;2,24;2,12;;;;;;;;;;;;;;;;
;2,24;0,77;2,24;-2,50;;;;;;;;;;;;;;;;
;2,25;1,96;2,25;-1,53;;;;;;;;;;;;;;;;
;2,25;-0,47;2,25;2,16;;;;;;;;;;;;;;;;
;2,25;-0,94;2,25;-1,29;;;;;;;;;;;;;;;;
