C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cartao.2_M2.xdf;03.10.19;11:52:29;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
;0,04;-2,94;0,04;-0,63;608,00;0,29;0,02;608,00;2,14;-0,12;608,00;0,00;0,01;608,00;0,00;0,01;608,00;3,21;608,00;-3,21
;0,04;-3,57;0,04;-2,60;612,00;0,28;0,02;612,00;2,20;-0,12;612,00;0,00;-0,01;612,00;0,00;-0,00;612,00;3,20;612,00;-3,20
;0,04;-1,95;0,04;-2,00;616,00;0,28;0,02;616,00;2,27;-0,13;616,00;-0,01;0,00;616,00;-0,00;0,00;616,00;3,18;616,00;-3,18
;0,04;-1,12;0,04;-1,84;620,00;0,27;0,02;620,00;2,32;-0,13;620,00;0,00;-0,00;620,00;0,00;-0,00;620,00;3,22;620,00;-3,22
;0,04;-0,29;0,04;-0,16;624,00;0,26;0,02;624,00;2,42;-0,14;624,00;0,01;0,00;624,00;0,00;0,00;624,00;3,26;624,00;-3,26
;0,04;-0,52;0,04;-0,87;628,00;0,26;0,02;628,00;2,48;-0,15;628,00;-0,01;0,00;628,00;-0,00;0,00;628,00;3,37;628,00;-3,37
;0,04;-0,12;0,04;1,14;632,00;0,25;0,01;632,00;2,56;-0,15;632,00;0,01;-0,00;632,00;0,00;-0,00;632,00;3,35;632,00;-3,35
;0,04;0,83;0,04;0,87;636,00;0,24;0,02;636,00;2,66;-0,17;636,00;0,00;-0,01;636,00;0,00;-0,00;636,00;3,79;636,00;-3,79
;0,04;2,01;0,04;-0,59;640,00;0,24;0,02;640,00;2,76;-0,19;640,00;-0,00;0,01;640,00;-0,00;0,00;640,00;3,92;640,00;-3,92
;0,04;0,01;0,04;-0,50;644,00;0,23;0,02;644,00;2,86;-0,20;644,00;0,00;-0,02;644,00;0,00;-0,00;644,00;4,01;644,00;-4,01
;0,04;-2,09;0,04;-0,45;648,00;0,22;0,02;648,00;2,97;-0,21;648,00;-0,00;0,01;648,00;-0,00;0,00;648,00;4,10;648,00;-4,10
;0,04;-2,60;0,04;-1,32;652,00;0,22;0,02;652,00;3,08;-0,23;652,00;0,00;0,00;652,00;0,00;0,00;652,00;4,35;652,00;-4,35
;0,04;-1,31;0,04;-1,77;656,00;0,21;0,02;656,00;3,20;-0,27;656,00;0,00;-0,01;656,00;0,00;-0,00;656,00;4,83;656,00;-4,83
;0,04;-0,35;0,04;0,25;660,00;0,20;0,02;660,00;3,35;-0,29;660,00;-0,01;0,01;660,00;-0,00;0,00;660,00;4,95;660,00;-4,95
;0,04;0,98;0,04;-1,03;664,00;0,20;0,02;664,00;3,47;-0,33;664,00;0,00;-0,01;664,00;0,00;-0,00;664,00;5,43;664,00;-5,43
;0,04;-0,56;0,04;-1,88;668,00;0,19;0,02;668,00;3,64;-0,35;668,00;0,01;0,01;668,00;0,00;0,00;668,00;5,40;668,00;-5,40
;0,04;-2,72;0,04;-0,37;672,00;0,18;0,02;672,00;3,83;-0,39;672,00;-0,00;-0,01;672,00;-0,00;-0,00;672,00;5,76;672,00;-5,76
;0,04;-2,94;0,04;-1,52;676,00;0,17;0,02;676,00;4,05;-0,43;676,00;-0,01;0,01;676,00;-0,00;0,00;676,00;6,00;676,00;-6,00
;0,04;-1,02;0,04;-2,10;680,00;0,16;0,02;680,00;4,26;-0,47;680,00;0,00;-0,02;680,00;0,00;-0,00;680,00;6,34;680,00;-6,34
;0,04;-0,48;0,04;-1,25;684,00;0,16;0,02;684,00;4,41;-0,54;684,00;0,00;0,01;684,00;0,00;0,00;684,00;6,96;684,00;-6,96
;0,04;-0,26;0,04;0,97;688,00;0,15;0,02;688,00;4,75;-0,61;688,00;-0,01;-0,00;688,00;-0,00;-0,00;688,00;7,32;688,00;-7,32
;0,04;0,89;0,04;1,92;692,00;0,14;0,02;692,00;5,05;-0,67;692,00;0,00;0,00;692,00;0,00;0,00;692,00;7,53;692,00;-7,53
;0,04;3,07;0,04;0,95;696,00;0,13;0,02;696,00;5,36;-0,78;696,00;-0,00;0,00;696,00;-0,00;0,00;696,00;8,25;696,00;-8,25
;0,04;2,90;0,04;3,54;700,00;0,12;0,02;700,00;5,82;-0,90;700,00;0,00;-0,00;700,00;0,00;-0,00;700,00;8,79;700,00;-8,79
;0,04;3,23;0,04;2,58;704,00;0,12;0,02;704,00;6,12;-1,05;704,00;0,00;0,00;704,00;0,00;0,00;704,00;9,60;704,00;-9,60
;0,04;1,88;0,04;0,40;708,00;0,11;0,02;708,00;6,73;-1,30;708,00;-0,00;0,00;708,00;-0,00;0,00;708,00;10,87;708,00;-10,87
;0,04;-0,18;0,04;0,90;712,00;0,10;0,02;712,00;7,27;-1,54;712,00;0,00;-0,00;712,00;0,00;-0,00;712,00;11,87;712,00;-11,87
;0,04;-1,63;0,04;0,75;716,00;0,09;0,02;716,00;7,95;-1,87;716,00;-0,00;0,01;716,00;-0,00;0,00;716,00;12,98;716,00;-12,98
;0,04;0,38;0,04;-0,21;720,00;0,08;0,02;720,00;8,78;-2,25;720,00;0,00;-0,01;720,00;0,00;-0,00;720,00;14,27;720,00;-14,27
;0,04;0,73;0,04;-1,30;724,00;0,07;0,02;724,00;9,56;-2,90;724,00;0,00;-0,00;724,00;0,00;0,00;724,00;17,06;724,00;-17,06
;0,04;0,56;0,04;2,61;728,00;0,06;0,02;728,00;11,02;-3,49;728,00;-0,00;0,01;728,00;-0,00;0,00;728,00;17,61;728,00;-17,61
;0,04;1,16;0,04;1,76;732,00;0,05;0,02;732,00;12,60;-4,86;732,00;0,00;0,00;732,00;0,00;0,00;732,00;21,13;732,00;-21,13
;0,04;3,14;0,04;0,74;736,00;0,05;0,02;736,00;13,80;-6,24;736,00;-0,00;0,00;736,00;-0,00;-0,00;736,00;24,41;736,00;-24,41
;0,05;1,74;0,05;0,97;740,00;0,03;0,02;740,00;16,19;-11,01;740,00;0,00;-0,01;740,00;0,00;-0,00;740,00;34,15;740,00;-34,15
;0,05;0,21;0,05;1,18;744,00;0,02;0,02;744,00;17,51;-15,19;744,00;0,01;0,02;744,00;-0,00;0,00;744,00;40,74;744,00;-40,74
;0,05;-1,21;0,05;-0,78;748,00;0,01;0,02;748,00;14,67;-23,27;748,00;-0,00;-0,01;748,00;0,00;-0,00;748,00;57,50;748,00;-57,50
;0,05;-1,26;0,05;-1,75;752,00;0,00;0,02;752,00;5,78;-33,43;752,00;-0,01;-0,01;752,00;0,00;-0,00;752,00;80,48;752,00;-80,48
;0,05;-1,89;0,05;0,47;756,00;-0,00;0,02;756,00;-6,06;-31,07;756,00;0,01;-0,00;756,00;0,00;0,00;756,00;101,33;756,00;-101,33
;0,05;0,60;0,05;-0,35;760,00;-0,02;0,02;760,00;-13,75;-21,74;760,00;0,01;0,02;760,00;-0,00;-0,00;760,00;121,52;760,00;-121,52
;0,05;0,97;0,05;-0,68;764,00;-0,03;0,02;764,00;-16,20;-15,51;764,00;-0,01;-0,02;764,00;0,00;0,00;764,00;136,59;764,00;-136,59
;0,05;1,26;0,05;2,60;768,00;-0,03;0,02;768,00;-15,54;-10,75;768,00;0,01;0,02;768,00;-0,00;-0,00;768,00;145,51;768,00;-145,51
;0,05;0,95;0,05;-0,20;772,00;-0,05;0,03;772,00;-13,30;-7,39;772,00;-0,00;-0,01;772,00;0,00;0,00;772,00;150,87;772,00;-150,87
;0,05;0,87;0,05;0,31;776,00;-0,06;0,03;776,00;-11,45;-5,21;776,00;-0,01;-0,00;776,00;0,00;0,00;776,00;155,18;776,00;-155,18
;0,05;-1,08;0,05;-1,35;780,00;-0,07;0,02;780,00;-10,77;-3,85;780,00;0,00;0,01;780,00;-0,00;-0,00;780,00;159,98;780,00;-159,98
;0,05;-2,11;0,05;-0,93;784,00;-0,08;0,02;784,00;-9,46;-3,02;784,00;0,00;0,00;784,00;-0,00;-0,00;784,00;162,09;784,00;-162,09
;0,05;-2,58;0,05;-1,45;788,00;-0,09;0,03;788,00;-8,60;-2,48;788,00;0,01;0,00;788,00;-0,00;-0,00;788,00;164,10;788,00;-164,10
;0,05;-1,08;0,05;-2,48;792,00;-0,10;0,03;792,00;-7,69;-1,94;792,00;-0,02;-0,03;792,00;0,00;0,00;792,00;165,73;792,00;-165,73
;0,05;-1,22;0,05;0,85;796,00;-0,11;0,03;796,00;-7,15;-1,68;796,00;0,02;0,02;796,00;-0,00;-0,00;796,00;166,74;796,00;-166,74
;0,05;1,30;0,05;0,34;800,00;-0,12;0,03;800,00;-6,53;-1,47;800,00;0,01;0,00;800,00;-0,00;-0,00;800,00;167,20;800,00;-167,20
;0,05;1,57;0,05;0,35;804,00;-0,13;0,03;804,00;-5,99;-1,27;804,00;-0,02;-0,01;804,00;0,00;0,00;804,00;167,89;804,00;-167,89
;0,05;2,13;0,05;3,28;808,00;-0,14;0,03;808,00;-5,58;-1,10;808,00;0,02;0,01;808,00;-0,00;-0,00;808,00;168,71;808,00;-168,71
;0,05;1,60;0,05;-0,74;812,00;-0,16;0,03;812,00;-5,20;-0,93;812,00;-0,03;-0,00;812,00;0,01;-0,00;812,00;169,86;812,00;-169,86
;0,05;0,24;0,05;0,34;816,00;-0,17;0,03;816,00;-4,94;-0,85;816,00;0,02;-0,02;816,00;-0,00;0,00;816,00;170,27;816,00;-170,27
;0,05;-2,29;0,05;-0,66;820,00;-0,18;0,03;820,00;-4,63;-0,75;820,00;0,00;0,04;820,00;-0,00;-0,01;820,00;170,77;820,00;-170,77
;0,05;-1,66;0,05;-1,02;824,00;-0,19;0,03;824,00;-4,42;-0,66;824,00;0,03;-0,06;824,00;-0,01;0,01;824,00;171,48;824,00;-171,48
;0,05;-1,50;0,05;-1,64;828,00;-0,20;0,03;828,00;-4,14;-0,60;828,00;-0,03;0,06;828,00;0,00;-0,01;828,00;171,87;828,00;-171,87
;0,05;0,03;0,05;0,36;832,00;-0,21;0,03;832,00;-3,98;-0,52;832,00;-0,01;-0,06;832,00;0,00;0,01;832,00;172,57;832,00;-172,57
;0,05;0,87;0,05;2,49;836,00;-0,23;0,03;836,00;-3,79;-0,49;836,00;-0,02;0,04;836,00;0,00;-0,01;836,00;172,70;836,00;-172,70
;0,05;4,08;0,05;2,01;840,00;-0,24;0,03;840,00;-3,63;-0,46;840,00;0,04;-0,02;840,00;-0,01;0,01;840,00;172,82;840,00;-172,82
;0,05;3,48;0,05;0,90;844,00;-0,25;0,03;844,00;-3,44;-0,40;844,00;-0,01;0,01;844,00;0,00;-0,00;844,00;173,53;844,00;-173,53
;0,05;1,53;0,05;2,93;848,00;-0,26;0,03;848,00;-3,30;-0,35;848,00;-0,02;-0,01;848,00;0,00;0,00;848,00;173,75;848,00;-173,75
;0,05;-0,75;0,05;-0,22;852,00;-0,28;0,03;852,00;-3,16;-0,36;852,00;0,01;0,01;852,00;-0,00;-0,00;852,00;173,43;852,00;-173,43
;0,05;-0,79;0,05;-0,40;856,00;-0,29;0,03;856,00;-3,04;-0,32;856,00;-0,00;0,01;856,00;-0,00;-0,00;856,00;174,23;856,00;-174,23
;0,05;-1,41;0,05;-1,32;860,00;-0,30;0,03;860,00;-2,92;-0,31;860,00;0,00;-0,00;860,00;-0,00;0,00;860,00;174,00;860,00;-174,00
;0,05;-0,61;0,05;-0,20;864,00;-0,32;0,03;864,00;-2,80;-0,29;864,00;0,01;-0,01;864,00;-0,00;0,00;864,00;174,13;864,00;-174,13
;0,05;-0,37;0,05;0,04;868,00;-0,33;0,03;868,00;-2,70;-0,27;868,00;-0,01;0,00;868,00;0,00;-0,00;868,00;174,34;868,00;-174,34
;0,05;1,26;0,05;0,80;872,00;-0,34;0,03;872,00;-2,61;-0,23;872,00;0,00;-0,00;872,00;-0,00;0,00;872,00;174,91;872,00;-174,91
;0,05;1,44;0,05;1,46;876,00;-0,36;0,03;876,00;-2,52;-0,22;876,00;0,01;0,01;876,00;-0,00;-0,00;876,00;174,87;876,00;-174,87
;0,05;2,32;0,05;1,52;880,00;-0,37;0,03;880,00;-2,43;-0,21;880,00;-0,02;-0,01;880,00;0,01;0,00;880,00;174,95;880,00;-174,95
;0,05;1,09;0,05;-0,38;884,00;-0,39;0,03;884,00;-2,34;-0,20;884,00;-0,00;0,00;884,00;0,00;-0,00;884,00;175,14;884,00;-175,14
;0,05;-0,64;0,05;0,19;888,00;-0,40;0,03;888,00;-2,29;-0,20;888,00;0,00;0,00;888,00;-0,00;-0,00;888,00;175,09;888,00;-175,09
;0,05;-2,34;0,05;-1,60;892,00;-0,41;0,03;892,00;-2,20;-0,18;892,00;0,01;0,00;892,00;-0,00;-0,00;892,00;175,28;892,00;-175,28
;0,05;-2,15;0,05;-1,93;896,00;-0,42;0,03;896,00;-2,15;-0,18;896,00;-0,00;0,00;896,00;0,00;-0,00;896,00;175,31;896,00;-175,31
;0,05;-2,23;0,05;-2,26;900,00;-0,44;0,04;900,00;-2,09;-0,18;900,00;0,01;-0,00;900,00;-0,00;0,00;900,00;175,22;900,00;-175,22
;0,06;-1,36;0,06;-0,58;904,00;-0,45;0,04;904,00;-2,02;-0,17;904,00;-0,01;-0,00;904,00;0,01;0,00;904,00;175,26;904,00;-175,26
;0,06;-0,24;0,06;0,15;908,00;-0,47;0,04;908,00;-1,97;-0,15;908,00;0,00;0,00;908,00;-0,00;-0,00;908,00;175,55;908,00;-175,55
;0,06;1,68;0,06;0,64;912,00;-0,48;0,04;912,00;-1,91;-0,15;912,00;0,00;0,00;912,00;-0,00;-0,00;912,00;175,66;912,00;-175,66
;0,06;1,90;0,06;1,35;916,00;-0,50;0,04;916,00;-1,87;-0,15;916,00;0,01;0,00;916,00;-0,00;-0,00;916,00;175,56;916,00;-175,56
;0,06;1,69;0,06;0,56;920,00;-0,51;0,04;920,00;-1,82;-0,13;920,00;-0,00;-0,01;920,00;0,00;0,01;920,00;175,79;920,00;-175,79
;0,06;-0,68;0,06;-2,06;924,00;-0,53;0,04;924,00;-1,77;-0,13;924,00;-0,00;0,02;924,00;0,00;-0,01;924,00;175,93;924,00;-175,93
;0,06;-3,53;0,06;-1,74;928,00;-0,54;0,04;928,00;-1,74;-0,13;928,00;0,00;-0,01;928,00;-0,00;0,00;928,00;175,80;928,00;-175,80
;0,06;-4,82;0,06;-3,25;932,00;-0,56;0,04;932,00;-1,69;-0,12;932,00;-0,00;0,00;932,00;0,00;-0,00;932,00;175,81;932,00;-175,81
;0,06;-3,42;0,06;-2,33;936,00;-0,57;0,04;936,00;-1,65;-0,12;936,00;-0,00;-0,01;936,00;0,00;0,00;936,00;175,82;936,00;-175,82
;0,06;-1,02;0,06;-2,51;940,00;-0,59;0,04;940,00;-1,60;-0,12;940,00;-0,00;0,01;940,00;-0,00;-0,00;940,00;175,84;940,00;-175,84
;0,06;-0,24;0,06;-0,97;944,00;-0,60;0,04;944,00;-1,58;-0,11;944,00;0,00;-0,01;944,00;-0,00;0,01;944,00;175,88;944,00;-175,88
;0,06;0,15;0,06;2,80;948,00;-0,62;0,05;948,00;-1,53;-0,11;948,00;0,01;0,00;948,00;-0,00;-0,00;948,00;175,69;948,00;-175,69
;0,06;2,48;0,06;0,90;952,00;-0,64;0,05;952,00;-1,50;-0,11;952,00;-0,01;0,00;952,00;0,01;-0,00;952,00;175,84;952,00;-175,84
;0,06;3,25;0,06;2,79;956,00;-0,65;0,05;956,00;-1,47;-0,11;956,00;0,00;-0,00;956,00;-0,00;0,00;956,00;175,88;956,00;-175,88
;0,06;3,53;0,06;3,85;960,00;-0,67;0,05;960,00;-1,44;-0,10;960,00;0,00;0,00;960,00;-0,00;0,00;960,00;175,86;960,00;-175,86
;0,06;3,03;0,06;0,42;964,00;-0,69;0,05;964,00;-1,41;-0,10;964,00;-0,00;-0,00;964,00;0,00;0,00;964,00;175,76;964,00;-175,76
;0,06;0,35;0,06;1,53;968,00;-0,71;0,05;968,00;-1,37;-0,10;968,00;0,00;0,00;968,00;-0,00;-0,00;968,00;175,83;968,00;-175,83
;0,06;-1,23;0,06;0,22;972,00;-0,73;0,05;972,00;-1,34;-0,10;972,00;-0,00;0,00;972,00;0,00;-0,00;972,00;175,84;972,00;-175,84
;0,06;-0,85;0,06;0,85;976,00;-0,74;0,05;976,00;-1,33;-0,09;976,00;0,00;0,00;976,00;-0,00;-0,00;976,00;175,98;976,00;-175,98
;0,06;1,51;0,06;-0,27;980,00;-0,76;0,05;980,00;-1,29;-0,09;980,00;0,00;-0,00;980,00;-0,00;0,00;980,00;175,84;980,00;-175,84
;0,06;1,27;0,06;-1,18;984,00;-0,77;0,06;984,00;-1,27;-0,10;984,00;-0,00;0,01;984,00;-0,00;-0,01;984,00;175,66;984,00;-175,66
;0,06;-0,51;0,06;3,02;988,00;-0,79;0,06;988,00;-1,25;-0,09;988,00;0,00;-0,01;988,00;-0,00;0,00;988,00;175,82;988,00;-175,82
;0,06;0,19;0,06;0,08;992,00;-0,81;0,06;992,00;-1,22;-0,09;992,00;-0,00;-0,00;992,00;0,00;0,00;992,00;175,88;992,00;-175,88
;0,06;1,57;0,06;0,87;996,00;-0,82;0,06;996,00;-1,20;-0,09;996,00;-0,00;0,00;996,00;0,00;-0,00;996,00;175,92;996,00;-175,92
;0,06;1,99;0,06;1,77;1000,00;-0,84;0,06;1000,00;-1,18;-0,08;1000,00;0,00;-0,00;1000,00;-0,00;0,00;1000,00;175,94;1000,00;-175,94
;0,06;1,62;0,06;-1,15;1004,00;-0,87;0,06;1004,00;-1,15;-0,08;1004,00;-0,00;0,01;1004,00;0,00;-0,00;1004,00;175,81;1004,00;-175,81
;0,06;-1,47;0,06;0,39;1008,00;-0,88;0,07;1008,00;-1,14;-0,08;1008,00;-0,00;-0,00;1008,00;0,00;0,00;1008,00;175,76;1008,00;-175,76
;0,06;-2,07;0,06;0,24;1012,00;-0,90;0,07;1012,00;-1,12;-0,08;1012,00;0,01;0,00;1012,00;-0,00;-0,00;1012,00;175,75;1012,00;-175,75
;0,06;-0,32;0,06;-0,09;1016,00;-0,92;0,07;1016,00;-1,10;-0,08;1016,00;-0,00;-0,00;1016,00;0,00;0,00;1016,00;175,75;1016,00;-175,75
;0,06;2,14;0,06;-0,14;1020,00;-0,94;0,07;1020,00;-1,07;-0,08;1020,00;-0,00;0,00;1020,00;0,00;-0,00;1020,00;175,76;1020,00;-175,76
;0,06;1,36;0,06;-0,76;1024,00;-0,96;0,07;1024,00;-1,05;-0,08;1024,00;0,00;-0,00;1024,00;-0,00;0,00;1024,00;175,58;1024,00;-175,58
;0,06;-1,01;0,06;1,05;1028,00;-0,97;0,08;1028,00;-1,04;-0,08;1028,00;-0,00;0,00;1028,00;0,00;-0,00;1028,00;175,54;1028,00;-175,54
;0,06;-2,07;0,06;-1,39;1032,00;-1,00;0,08;1032,00;-1,01;-0,08;1032,00;0,00;0,00;1032,00;-0,00;-0,00;1032,00;175,56;1032,00;-175,56
;0,06;-1,59;0,06;-2,36;1036,00;-1,02;0,08;1036,00;-1,00;-0,08;1036,00;-0,00;-0,01;1036,00;0,00;0,00;1036,00;175,30;1036,00;-175,30
;0,06;-2,07;0,06;-1,51;1040,00;-1,03;0,09;1040,00;-0,99;-0,08;1040,00;-0,00;0,00;1040,00;0,00;-0,00;1040,00;175,17;1040,00;-175,17
;0,06;-1,69;0,06;-2,64;1044,00;-1,06;0,09;1044,00;-0,97;-0,08;1044,00;0,00;0,00;1044,00;-0,01;-0,00;1044,00;174,99;1044,00;-174,99
;0,06;-2,51;0,06;-1,17;1048,00;-1,07;0,10;1048,00;-0,95;-0,09;1048,00;-0,00;-0,00;1048,00;0,00;0,00;1048,00;174,80;1048,00;-174,80
;0,06;-0,96;0,06;-0,01;1052,00;-1,09;0,10;1052,00;-0,94;-0,09;1052,00;0,00;0,00;1052,00;-0,00;-0,00;1052,00;174,68;1052,00;-174,68
;0,06;0,59;0,06;-0,76;1056,00;-1,11;0,10;1056,00;-0,93;-0,08;1056,00;0,00;-0,00;1056,00;-0,00;0,00;1056,00;174,89;1056,00;-174,89
;0,06;1,62;0,06;0,31;1060,00;-1,13;0,10;1060,00;-0,92;-0,08;1060,00;-0,00;0,00;1060,00;0,00;-0,00;1060,00;175,01;1060,00;-175,01
;0,06;-0,08;0,06;-0,35;1064,00;-1,15;0,10;1064,00;-0,90;-0,08;1064,00;0,00;-0,00;1064,00;-0,00;0,00;1064,00;175,06;1064,00;-175,06
;0,07;-0,85;0,07;1,14;1068,00;-1,17;0,10;1068,00;-0,89;-0,07;1068,00;0,00;0,00;1068,00;-0,00;-0,00;1068,00;175,22;1068,00;-175,22
;0,07;-0,69;0,07;-0,22;1072,00;-1,19;0,10;1072,00;-0,87;-0,07;1072,00;-0,00;-0,00;1072,00;0,00;0,01;1072,00;175,34;1072,00;-175,34
;0,07;1,13;0,07;-0,29;1076,00;-1,22;0,11;1076,00;-0,85;-0,07;1076,00;-0,00;0,00;1076,00;0,00;-0,00;1076,00;175,07;1076,00;-175,07
;0,07;0,24;0,07;-0,92;1080,00;-1,24;0,11;1080,00;-0,84;-0,07;1080,00;0,00;0,00;1080,00;-0,00;-0,00;1080,00;175,11;1080,00;-175,11
;0,07;-0,99;0,07;-0,22;1084,00;-1,27;0,12;1084,00;-0,82;-0,08;1084,00;0,00;0,00;1084,00;-0,00;-0,00;1084,00;174,67;1084,00;-174,67
;0,07;-1,95;0,07;0,49;1088,00;-1,30;0,13;1088,00;-0,81;-0,08;1088,00;-0,00;0,00;1088,00;0,00;-0,00;1088,00;174,42;1088,00;-174,42
;0,07;0,35;0,07;-1,02;1092,00;-1,32;0,14;1092,00;-0,80;-0,08;1092,00;0,00;-0,00;1092,00;-0,01;0,01;1092,00;174,10;1092,00;-174,10
;0,07;0,43;0,07;-0,24;1096,00;-1,34;0,15;1096,00;-0,78;-0,09;1096,00;-0,00;0,00;1096,00;0,00;-0,00;1096,00;173,52;1096,00;-173,52
;0,07;0,88;0,07;0,54;1100,00;-1,36;0,17;1100,00;-0,77;-0,09;1100,00;-0,00;-0,00;1100,00;0,00;0,00;1100,00;173,04;1100,00;-173,04
;0,07;-1,02;0,07;-2,35;1104,00;-1,38;0,18;1104,00;-0,76;-0,10;1104,00;0,00;0,00;1104,00;-0,00;-0,00;1104,00;172,52;1104,00;-172,52
;0,07;-2,28;0,07;1,00;1108,00;-1,38;0,20;1108,00;-0,76;-0,11;1108,00;0,00;-0,00;1108,00;-0,00;0,00;1108,00;171,75;1108,00;-171,75
;0,07;-1,35;0,07;-0,14;1112,00;-1,38;0,21;1112,00;-0,76;-0,11;1112,00;0,00;0,00;1112,00;-0,00;-0,00;1112,00;171,43;1112,00;-171,43
;0,07;1,91;0,07;0,26;1116,00;-1,38;0,21;1116,00;-0,76;-0,11;1116,00;-0,00;-0,00;1116,00;0,00;0,00;1116,00;171,54;1116,00;-171,54
;0,07;2,41;0,07;0,77;1120,00;-1,39;0,18;1120,00;-0,76;-0,10;1120,00;0,01;0,00;1120,00;-0,01;-0,00;1120,00;172,64;1120,00;-172,64
;0,07;1,52;0,07;0,48;1124,00;-1,41;0,17;1124,00;-0,75;-0,09;1124,00;-0,01;-0,00;1124,00;0,01;0,00;1124,00;173,19;1124,00;-173,19
;0,07;-1,11;0,07;1,69;1128,00;-1,43;0,16;1128,00;-0,74;-0,08;1128,00;0,00;0,01;1128,00;-0,01;-0,01;1128,00;173,49;1128,00;-173,49
;0,07;-0,15;0,07;-1,27;1132,00;-1,46;0,16;1132,00;-0,73;-0,08;1132,00;0,00;-0,00;1132,00;-0,00;0,01;1132,00;173,59;1132,00;-173,59
;0,07;-1,31;0,07;-2,55;1136,00;-1,50;0,16;1136,00;-0,72;-0,08;1136,00;-0,00;-0,00;1136,00;0,01;0,00;1136,00;174,01;1136,00;-174,01
;0,07;-2,13;0,07;-1,08;1140,00;-1,52;0,15;1140,00;-0,71;-0,07;1140,00;-0,00;0,00;1140,00;-0,00;-0,00;1140,00;174,21;1140,00;-174,21
;0,07;-3,81;0,07;-4,65;1144,00;-1,55;0,15;1144,00;-0,69;-0,07;1144,00;0,00;0,00;1144,00;-0,00;-0,01;1144,00;174,34;1144,00;-174,34
;0,07;-3,89;0,07;-0,30;1148,00;-1,58;0,15;1148,00;-0,68;-0,07;1148,00;0,00;-0,00;1148,00;-0,00;0,01;1148,00;174,44;1148,00;-174,44
;0,07;-1,64;0,07;-1,40;1152,00;-1,61;0,16;1152,00;-0,67;-0,07;1152,00;-0,01;0,00;1152,00;0,01;-0,00;1152,00;174,29;1152,00;-174,29
;0,07;1,99;0,07;-0,02;1156,00;-1,64;0,16;1156,00;-0,66;-0,07;1156,00;0,00;-0,01;1156,00;-0,01;0,01;1156,00;174,29;1156,00;-174,29
;0,07;2,46;0,07;1,60;1160,00;-1,67;0,17;1160,00;-0,65;-0,07;1160,00;-0,01;0,01;1160,00;0,01;-0,01;1160,00;174,22;1160,00;-174,22
;0,07;2,06;0,07;0,63;1164,00;-1,70;0,17;1164,00;-0,64;-0,06;1164,00;0,00;-0,00;1164,00;-0,00;0,00;1164,00;174,38;1164,00;-174,38
;0,07;-0,21;0,07;2,98;1168,00;-1,73;0,18;1168,00;-0,63;-0,07;1168,00;0,00;-0,01;1168,00;-0,00;0,02;1168,00;174,07;1168,00;-174,07
;0,07;1,41;0,07;0,34;1172,00;-1,76;0,19;1172,00;-0,62;-0,07;1172,00;0,00;0,02;1172,00;-0,01;-0,03;1172,00;173,88;1172,00;-173,88
;0,07;0,81;0,07;-1,11;1176,00;-1,78;0,19;1176,00;-0,61;-0,07;1176,00;-0,00;-0,01;1176,00;0,01;0,02;1176,00;173,78;1176,00;-173,78
;0,07;-0,07;0,07;1,78;1180,00;-1,81;0,20;1180,00;-0,60;-0,07;1180,00;-0,01;0,01;1180,00;0,01;-0,01;1180,00;173,79;1180,00;-173,79
;0,07;-0,90;0,07;-1,28;1184,00;-1,85;0,21;1184,00;-0,59;-0,07;1184,00;0,01;-0,01;1184,00;-0,02;0,02;1184,00;173,62;1184,00;-173,62
;0,07;-0,20;0,07;1,08;1188,00;-1,87;0,22;1188,00;-0,59;-0,07;1188,00;-0,00;0,02;1188,00;0,00;-0,03;1188,00;173,42;1188,00;-173,42
;0,07;0,44;0,07;0,16;1192,00;-1,91;0,22;1192,00;-0,58;-0,07;1192,00;-0,02;-0,01;1192,00;0,03;0,02;1192,00;173,36;1192,00;-173,36
;0,07;1,92;0,07;0,90;1196,00;-1,93;0,23;1196,00;-0,57;-0,07;1196,00;0,02;-0,01;1196,00;-0,03;0,02;1196,00;173,17;1196,00;-173,17
;0,07;1,12;0,07;1,14;1200,00;-1,97;0,24;1200,00;-0,56;-0,07;1200,00;-0,00;0,02;1200,00;0,00;-0,05;1200,00;173,03;1200,00;-173,03
;0,07;1,04;0,07;0,32;1204,00;-2,00;0,25;1204,00;-0,55;-0,07;1204,00;-0,01;-0,02;1204,00;0,02;0,04;1204,00;172,78;1204,00;-172,78
;0,07;-0,36;0,07;1,50;1208,00;-2,03;0,26;1208,00;-0,54;-0,07;1208,00;0,00;-0,01;1208,00;-0,01;0,01;1208,00;172,57;1208,00;-172,57
;0,07;0,98;0,07;0,38;1212,00;-2,06;0,27;1212,00;-0,54;-0,07;1212,00;0,00;0,05;1212,00;-0,01;-0,10;1212,00;172,43;1212,00;-172,43
