C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\LaRocha.2_M1.xdf;03.10.19;11:55:34;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
;0,97;-1,32;0,97;-2,44;;;;;;;;;;;;;;;;
;0,97;-1,15;0,97;-1,69;;;;;;;;;;;;;;;;
;0,97;-0,31;0,97;-1,33;;;;;;;;;;;;;;;;
;0,97;-0,44;0,97;-0,25;;;;;;;;;;;;;;;;
;0,97;-0,09;0,97;-0,02;;;;;;;;;;;;;;;;
;0,97;1,24;0,97;0,84;;;;;;;;;;;;;;;;
;0,97;-0,12;0,97;1,83;;;;;;;;;;;;;;;;
;0,97;-0,45;0,97;0,30;;;;;;;;;;;;;;;;
;0,97;0,90;0,97;0,09;;;;;;;;;;;;;;;;
;0,97;0,78;0,97;0,81;;;;;;;;;;;;;;;;
;0,97;-0,08;0,97;0,31;;;;;;;;;;;;;;;;
;0,97;-0,07;0,97;-0,42;;;;;;;;;;;;;;;;
;0,97;0,12;0,97;-0,12;;;;;;;;;;;;;;;;
;0,97;-0,54;0,97;-0,21;;;;;;;;;;;;;;;;
;0,97;0,38;0,97;-0,63;;;;;;;;;;;;;;;;
;0,97;0,04;0,97;0,32;;;;;;;;;;;;;;;;
;0,97;-0,21;0,97;-0,07;;;;;;;;;;;;;;;;
;0,97;0,27;0,97;0,03;;;;;;;;;;;;;;;;
;0,97;0,26;0,97;0,39;;;;;;;;;;;;;;;;
;0,97;0,47;0,97;0,46;;;;;;;;;;;;;;;;
;0,97;0,20;0,97;0,50;;;;;;;;;;;;;;;;
;0,97;1,22;0,97;0,44;;;;;;;;;;;;;;;;
;0,97;0,62;0,97;1,35;;;;;;;;;;;;;;;;
;0,97;-0,33;0,97;0,51;;;;;;;;;;;;;;;;
;0,97;0,24;0,97;-0,13;;;;;;;;;;;;;;;;
;0,97;0,90;0,97;0,20;;;;;;;;;;;;;;;;
;0,97;1,40;0,97;0,75;;;;;;;;;;;;;;;;
;0,98;0,73;0,98;1,13;;;;;;;;;;;;;;;;
;0,98;0,17;0,98;0,79;;;;;;;;;;;;;;;;
;0,98;-0,33;0,98;0,38;;;;;;;;;;;;;;;;
;0,98;-0,37;0,98;-0,32;;;;;;;;;;;;;;;;
;0,98;0,16;0,98;-0,54;;;;;;;;;;;;;;;;
;0,98;-0,69;0,98;-0,37;;;;;;;;;;;;;;;;
;0,98;-0,74;0,98;-1,20;;;;;;;;;;;;;;;;
;0,98;0,09;0,98;-0,80;;;;;;;;;;;;;;;;
;0,98;-0,50;0,98;-0,10;;;;;;;;;;;;;;;;
;0,98;-0,60;0,98;-0,46;;;;;;;;;;;;;;;;
;0,98;-0,36;0,98;-0,38;;;;;;;;;;;;;;;;
;0,98;0,10;0,98;-0,01;;;;;;;;;;;;;;;;
;0,98;-0,11;0,98;0,18;;;;;;;;;;;;;;;;
;0,98;0,40;0,98;0,09;;;;;;;;;;;;;;;;
;0,98;-0,43;0,98;0,47;;;;;;;;;;;;;;;;
;0,98;-0,84;0,98;-0,43;;;;;;;;;;;;;;;;
;0,98;-0,38;0,98;-0,81;;;;;;;;;;;;;;;;
;0,98;0,20;0,98;-0,54;;;;;;;;;;;;;;;;
;0,98;0,69;0,98;-0,02;;;;;;;;;;;;;;;;
;0,98;-0,70;0,98;0,48;;;;;;;;;;;;;;;;
;0,98;-0,57;0,98;-0,65;;;;;;;;;;;;;;;;
;0,98;0,07;0,98;-0,08;;;;;;;;;;;;;;;;
;0,98;-0,68;0,98;-0,12;;;;;;;;;;;;;;;;
;0,98;0,21;0,98;-0,62;;;;;;;;;;;;;;;;
;0,98;-0,04;0,98;0,06;;;;;;;;;;;;;;;;
;0,98;0,36;0,98;-0,03;;;;;;;;;;;;;;;;
;0,98;0,09;0,98;0,46;;;;;;;;;;;;;;;;
;0,98;-0,37;0,98;0,15;;;;;;;;;;;;;;;;
;0,98;-0,00;0,98;-0,08;;;;;;;;;;;;;;;;
;0,98;-0,15;0,98;-0,03;;;;;;;;;;;;;;;;
;0,98;1,15;0,98;-0,09;;;;;;;;;;;;;;;;
;0,98;1,14;0,98;1,12;;;;;;;;;;;;;;;;
;0,98;0,99;0,98;1,14;;;;;;;;;;;;;;;;
;0,98;0,85;0,98;1,39;;;;;;;;;;;;;;;;
;0,98;-0,16;0,98;1,06;;;;;;;;;;;;;;;;
;0,98;0,60;0,98;0,12;;;;;;;;;;;;;;;;
;0,98;0,83;0,98;0,51;;;;;;;;;;;;;;;;
;0,98;0,16;0,98;0,40;;;;;;;;;;;;;;;;
;0,98;-1,02;0,98;-0,36;;;;;;;;;;;;;;;;
;0,98;-0,50;0,98;-1,26;;;;;;;;;;;;;;;;
;0,98;0,11;0,98;-0,67;;;;;;;;;;;;;;;;
;0,99;-1,08;0,99;-0,36;;;;;;;;;;;;;;;;
;0,99;-1,14;0,99;-1,41;;;;;;;;;;;;;;;;
;0,99;0,10;0,99;-0,84;;;;;;;;;;;;;;;;
;0,99;-0,84;0,99;-0,01;;;;;;;;;;;;;;;;
;0,99;-0,21;0,99;-0,70;;;;;;;;;;;;;;;;
;0,99;-0,11;0,99;0,02;;;;;;;;;;;;;;;;
;0,99;0,84;0,99;0,22;;;;;;;;;;;;;;;;
;0,99;-0,01;0,99;1,08;;;;;;;;;;;;;;;;
;0,99;-0,71;0,99;0,03;;;;;;;;;;;;;;;;
;0,99;0,11;0,99;-0,28;;;;;;;;;;;;;;;;
;0,99;-0,39;0,99;-0,02;;;;;;;;;;;;;;;;
;0,99;0,03;0,99;-0,66;;;;;;;;;;;;;;;;
;0,99;0,25;0,99;-0,20;;;;;;;;;;;;;;;;
;0,99;-0,53;0,99;0,00;;;;;;;;;;;;;;;;
;0,99;-0,89;0,99;-0,61;;;;;;;;;;;;;;;;
;0,99;-0,03;0,99;-0,77;;;;;;;;;;;;;;;;
;0,99;0,85;0,99;0,08;;;;;;;;;;;;;;;;
;0,99;1,47;0,99;0,87;;;;;;;;;;;;;;;;
;0,99;0,96;0,99;1,71;;;;;;;;;;;;;;;;
;0,99;0,49;0,99;1,37;;;;;;;;;;;;;;;;
;0,99;1,02;0,99;1,18;;;;;;;;;;;;;;;;
;0,99;1,13;0,99;1,28;;;;;;;;;;;;;;;;
;0,99;0,80;0,99;1,09;;;;;;;;;;;;;;;;
;0,99;0,00;0,99;0,41;;;;;;;;;;;;;;;;
;0,99;0,88;0,99;-0,19;;;;;;;;;;;;;;;;
;0,99;0,61;0,99;0,61;;;;;;;;;;;;;;;;
;0,99;-0,99;0,99;0,05;;;;;;;;;;;;;;;;
;0,99;-0,78;0,99;-1,19;;;;;;;;;;;;;;;;
;0,99;0,08;0,99;-0,80;;;;;;;;;;;;;;;;
;0,99;-0,35;0,99;-0,24;;;;;;;;;;;;;;;;
;0,99;-1,31;0,99;-0,71;;;;;;;;;;;;;;;;
;0,99;-1,84;0,99;-1,40;;;;;;;;;;;;;;;;
;0,99;-1,85;0,99;-1,80;;;;;;;;;;;;;;;;
;0,99;-1,86;0,99;-2,13;;;;;;;;;;;;;;;;
;0,99;-0,34;0,99;-2,06;;;;;;;;;;;;;;;;
;0,99;-0,40;0,99;-0,54;;;;;;;;;;;;;;;;
;0,99;-0,42;0,99;-0,37;;;;;;;;;;;;;;;;
;0,99;0,35;0,99;0,23;;;;;;;;;;;;;;;;
;0,99;1,54;0,99;1,20;;;;;;;;;;;;;;;;
;0,99;2,45;0,99;2,40;;;;;;;;;;;;;;;;
;0,99;1,90;0,99;3,11;;;;;;;;;;;;;;;;
;1,00;1,28;1,00;2,49;;;;;;;;;;;;;;;;
;1,00;1,03;1,00;1,83;;;;;;;;;;;;;;;;
;1,00;0,51;1,00;0,89;;;;;;;;;;;;;;;;
;1,00;0,60;1,00;0,04;;;;;;;;;;;;;;;;
;1,00;-0,39;1,00;-0,43;;;;;;;;;;;;;;;;
;1,00;-0,25;1,00;-1,23;;;;;;;;;;;;;;;;
;1,00;-0,81;1,00;-1,00;;;;;;;;;;;;;;;;
;1,00;0,23;1,00;-1,23;;;;;;;;;;;;;;;;
;1,00;0,50;1,00;0,27;;;;;;;;;;;;;;;;
;1,00;-0,55;1,00;0,43;;;;;;;;;;;;;;;;
;1,00;-0,07;1,00;0,07;;;;;;;;;;;;;;;;
;1,00;-0,71;1,00;0,33;;;;;;;;;;;;;;;;
;1,00;-0,42;1,00;-0,45;;;;;;;;;;;;;;;;
;1,00;-0,46;1,00;-0,51;;;;;;;;;;;;;;;;
;1,00;-0,62;1,00;-0,76;;;;;;;;;;;;;;;;
;1,00;-0,57;1,00;-0,93;;;;;;;;;;;;;;;;
;1,00;-0,68;1,00;-0,78;;;;;;;;;;;;;;;;
;1,00;-0,57;1,00;-0,78;;;;;;;;;;;;;;;;
;1,00;-0,67;1,00;-0,48;;;;;;;;;;;;;;;;
;1,00;-0,63;1,00;-0,66;;;;;;;;;;;;;;;;
;1,00;0,37;1,00;-0,30;;;;;;;;;;;;;;;;
;1,00;-1,16;1,00;0,33;;;;;;;;;;;;;;;;
;1,00;-0,76;1,00;-1,13;;;;;;;;;;;;;;;;
;1,00;0,73;1,00;-0,40;;;;;;;;;;;;;;;;
;1,00;0,73;1,00;0,62;;;;;;;;;;;;;;;;
;1,00;0,40;1,00;0,75;;;;;;;;;;;;;;;;
;1,00;0,09;1,00;0,57;;;;;;;;;;;;;;;;
;1,00;-0,29;1,00;0,58;;;;;;;;;;;;;;;;
;1,00;-0,80;1,00;-0,30;;;;;;;;;;;;;;;;
;1,00;0,15;1,00;-0,75;;;;;;;;;;;;;;;;
;1,00;0,02;1,00;-0,33;;;;;;;;;;;;;;;;
;1,00;0,51;1,00;-0,27;;;;;;;;;;;;;;;;
;1,00;-0,46;1,00;0,26;;;;;;;;;;;;;;;;
;1,00;-0,29;1,00;-0,35;;;;;;;;;;;;;;;;
;1,00;0,05;1,00;0,10;;;;;;;;;;;;;;;;
;1,00;-1,53;1,00;-0,02;;;;;;;;;;;;;;;;
;1,00;-0,98;1,00;-1,58;;;;;;;;;;;;;;;;
;1,00;-0,45;1,00;-1,00;;;;;;;;;;;;;;;;
;1,00;-0,60;1,00;-0,95;;;;;;;;;;;;;;;;
;1,00;-0,20;1,00;-0,79;;;;;;;;;;;;;;;;
;1,00;-0,36;1,00;-0,31;;;;;;;;;;;;;;;;
;1,01;-0,31;1,01;-0,03;;;;;;;;;;;;;;;;
;1,01;0,08;1,01;-0,05;;;;;;;;;;;;;;;;
;1,01;1,01;1,01;0,67;;;;;;;;;;;;;;;;
;1,01;-0,66;1,01;1,04;;;;;;;;;;;;;;;;
;1,01;-0,63;1,01;-0,43;;;;;;;;;;;;;;;;
;1,01;-1,11;1,01;-0,60;;;;;;;;;;;;;;;;
;1,01;-0,51;1,01;-1,37;;;;;;;;;;;;;;;;
;1,01;-0,97;1,01;-1,05;;;;;;;;;;;;;;;;
;1,01;-0,04;1,01;-1,53;;;;;;;;;;;;;;;;
;1,01;1,11;1,01;0,06;;;;;;;;;;;;;;;;
;1,01;0,84;1,01;1,12;;;;;;;;;;;;;;;;
;1,01;1,78;1,01;1,63;;;;;;;;;;;;;;;;
;1,01;1,48;1,01;2,62;;;;;;;;;;;;;;;;
;1,01;1,86;1,01;2,37;;;;;;;;;;;;;;;;
;1,01;1,75;1,01;2,45;;;;;;;;;;;;;;;;
;1,01;1,23;1,01;1,82;;;;;;;;;;;;;;;;
;1,01;1,01;1,01;1,05;;;;;;;;;;;;;;;;
;1,01;-0,10;1,01;0,42;;;;;;;;;;;;;;;;
;1,01;-0,40;1,01;-0,85;;;;;;;;;;;;;;;;
;1,01;-0,29;1,01;-1,10;;;;;;;;;;;;;;;;
;1,01;-0,25;1,01;-1,07;;;;;;;;;;;;;;;;
;1,01;0,23;1,01;-0,68;;;;;;;;;;;;;;;;
;1,01;0,30;1,01;0,08;;;;;;;;;;;;;;;;
;1,01;0,16;1,01;0,61;;;;;;;;;;;;;;;;
;1,01;-0,51;1,01;0,55;;;;;;;;;;;;;;;;
;1,01;-0,08;1,01;0,04;;;;;;;;;;;;;;;;
;1,01;0,49;1,01;0,21;;;;;;;;;;;;;;;;
;1,01;0,54;1,01;0,48;;;;;;;;;;;;;;;;
;1,01;-0,24;1,01;0,26;;;;;;;;;;;;;;;;
;1,01;-0,22;1,01;-0,28;;;;;;;;;;;;;;;;
;1,01;-0,46;1,01;-0,31;;;;;;;;;;;;;;;;
;1,01;-0,01;1,01;-0,55;;;;;;;;;;;;;;;;
;1,01;-1,24;1,01;-0,31;;;;;;;;;;;;;;;;
;1,01;-1,40;1,01;-1,56;;;;;;;;;;;;;;;;
;1,01;-0,01;1,01;-1,37;;;;;;;;;;;;;;;;
;1,01;1,33;1,01;-0,12;;;;;;;;;;;;;;;;
;1,01;1,24;1,01;1,38;;;;;;;;;;;;;;;;
;1,01;0,52;1,01;1,49;;;;;;;;;;;;;;;;
;1,01;1,11;1,01;1,52;;;;;;;;;;;;;;;;
;1,01;0,81;1,01;1,81;;;;;;;;;;;;;;;;
;1,01;1,14;1,01;1,18;;;;;;;;;;;;;;;;
;1,02;0,83;1,02;1,05;;;;;;;;;;;;;;;;
;1,02;0,20;1,02;0,48;;;;;;;;;;;;;;;;
;1,02;-1,02;1,02;-0,34;;;;;;;;;;;;;;;;
;1,02;-0,36;1,02;-1,56;;;;;;;;;;;;;;;;
;1,02;0,19;1,02;-0,73;;;;;;;;;;;;;;;;
;1,02;-1,50;1,02;-0,65;;;;;;;;;;;;;;;;
;1,02;-0,41;1,02;-1,66;;;;;;;;;;;;;;;;
;1,02;0,33;1,02;-0,21;;;;;;;;;;;;;;;;
;1,02;0,64;1,02;0,50;;;;;;;;;;;;;;;;
;1,02;1,01;1,02;1,04;;;;;;;;;;;;;;;;
;1,02;0,88;1,02;1,61;;;;;;;;;;;;;;;;
;1,02;0,23;1,02;1,43;;;;;;;;;;;;;;;;
;1,02;0,47;1,02;0,68;;;;;;;;;;;;;;;;
;1,02;-0,70;1,02;0,43;;;;;;;;;;;;;;;;
;1,02;-0,96;1,02;-1,18;;;;;;;;;;;;;;;;
;1,02;-1,13;1,02;-1,54;;;;;;;;;;;;;;;;
;1,02;-1,30;1,02;-2,03;;;;;;;;;;;;;;;;
;1,02;-0,53;1,02;-1,89;;;;;;;;;;;;;;;;
;1,02;-0,48;1,02;-0,94;;;;;;;;;;;;;;;;
;1,02;-0,67;1,02;-0,45;;;;;;;;;;;;;;;;
;1,02;-0,01;1,02;-0,17;;;;;;;;;;;;;;;;
;1,02;-0,08;1,02;0,69;;;;;;;;;;;;;;;;
;1,02;1,20;1,02;0,48;;;;;;;;;;;;;;;;
;1,02;2,70;1,02;2,02;;;;;;;;;;;;;;;;
;1,02;0,52;1,02;2,82;;;;;;;;;;;;;;;;
;1,02;-0,32;1,02;0,90;;;;;;;;;;;;;;;;
;1,02;-1,12;1,02;-0,10;;;;;;;;;;;;;;;;
;1,02;-1,05;1,02;-1,44;;;;;;;;;;;;;;;;
;1,02;-1,00;1,02;-2,02;;;;;;;;;;;;;;;;
;1,02;-1,01;1,02;-2,18;;;;;;;;;;;;;;;;
;1,02;-1,24;1,02;-1,89;;;;;;;;;;;;;;;;
;1,02;-1,48;1,02;-1,57;;;;;;;;;;;;;;;;
;1,02;-1,98;1,02;-1,45;;;;;;;;;;;;;;;;
;1,02;0,12;1,02;-1,43;;;;;;;;;;;;;;;;
;1,02;0,99;1,02;0,74;;;;;;;;;;;;;;;;
;1,02;0,72;1,02;1,34;;;;;;;;;;;;;;;;
;1,02;1,24;1,02;1,59;;;;;;;;;;;;;;;;
;1,02;1,18;1,02;2,06;;;;;;;;;;;;;;;;
;1,02;1,62;1,02;1,89;;;;;;;;;;;;;;;;
;1,02;1,35;1,02;1,86;;;;;;;;;;;;;;;;
;1,02;1,45;1,02;1,30;;;;;;;;;;;;;;;;
;1,03;1,95;1,03;1,31;;;;;;;;;;;;;;;;
;1,03;1,53;1,03;1,64;;;;;;;;;;;;;;;;
;1,03;0,64;1,03;1,18;;;;;;;;;;;;;;;;
;1,03;0,19;1,03;0,44;;;;;;;;;;;;;;;;
;1,03;0,46;1,03;0,01;;;;;;;;;;;;;;;;
;1,03;0,23;1,03;0,11;;;;;;;;;;;;;;;;
;1,03;-0,34;1,03;-0,34;;;;;;;;;;;;;;;;
;1,03;-0,30;1,03;-0,64;;;;;;;;;;;;;;;;
;1,03;-0,87;1,03;-0,56;;;;;;;;;;;;;;;;
;1,03;-1,56;1,03;-1,13;;;;;;;;;;;;;;;;
;1,03;-1,72;1,03;-1,74;;;;;;;;;;;;;;;;
;1,03;-1,17;1,03;-1,93;;;;;;;;;;;;;;;;
;1,03;-0,50;1,03;-1,29;;;;;;;;;;;;;;;;
;1,03;-1,25;1,03;-0,80;;;;;;;;;;;;;;;;
;1,03;-0,25;1,03;-1,00;;;;;;;;;;;;;;;;
;1,03;-0,52;1,03;0,17;;;;;;;;;;;;;;;;
;1,03;0,07;1,03;-0,11;;;;;;;;;;;;;;;;
;1,03;0,31;1,03;0,64;;;;;;;;;;;;;;;;
;1,03;0,14;1,03;0,51;;;;;;;;;;;;;;;;
;1,03;0,55;1,03;0,57;;;;;;;;;;;;;;;;
;1,03;-0,59;1,03;0,46;;;;;;;;;;;;;;;;
;1,03;0,13;1,03;-0,54;;;;;;;;;;;;;;;;
;1,03;0,47;1,03;-0,01;;;;;;;;;;;;;;;;
;1,03;1,32;1,03;0,22;;;;;;;;;;;;;;;;
;1,03;1,19;1,03;1,28;;;;;;;;;;;;;;;;
;1,03;-0,13;1,03;1,11;;;;;;;;;;;;;;;;
;1,03;0,50;1,03;0,39;;;;;;;;;;;;;;;;
;1,03;-0,51;1,03;0,69;;;;;;;;;;;;;;;;
;1,03;-0,84;1,03;-0,70;;;;;;;;;;;;;;;;
;1,03;-1,36;1,03;-1,23;;;;;;;;;;;;;;;;
;1,03;-1,01;1,03;-2,03;;;;;;;;;;;;;;;;
;1,03;-0,72;1,03;-1,50;;;;;;;;;;;;;;;;
;1,03;-1,19;1,03;-1,36;;;;;;;;;;;;;;;;
;1,03;-0,88;1,03;-1,16;;;;;;;;;;;;;;;;
;1,03;-1,04;1,03;-0,70;;;;;;;;;;;;;;;;
;1,03;-0,08;1,03;-0,55;;;;;;;;;;;;;;;;
;1,03;0,99;1,03;0,49;;;;;;;;;;;;;;;;
;1,03;0,37;1,03;1,35;;;;;;;;;;;;;;;;
;1,03;0,37;1,03;0,83;;;;;;;;;;;;;;;;
;1,03;0,25;1,03;0,85;;;;;;;;;;;;;;;;
;1,03;1,30;1,03;0,53;;;;;;;;;;;;;;;;
;1,04;1,02;1,04;1,30;;;;;;;;;;;;;;;;
;1,04;0,15;1,04;0,65;;;;;;;;;;;;;;;;
;1,04;-0,20;1,04;0,09;;;;;;;;;;;;;;;;
;1,04;-0,05;1,04;-0,41;;;;;;;;;;;;;;;;
;1,04;0,12;1,04;-0,24;;;;;;;;;;;;;;;;
;1,04;-0,12;1,04;-0,42;;;;;;;;;;;;;;;;
;1,04;1,18;1,04;-0,17;;;;;;;;;;;;;;;;
;1,04;0,24;1,04;1,12;;;;;;;;;;;;;;;;
;1,04;-0,25;1,04;0,33;;;;;;;;;;;;;;;;
;1,04;0,37;1,04;0,26;;;;;;;;;;;;;;;;
;1,04;0,74;1,04;0,62;;;;;;;;;;;;;;;;
;1,04;0,77;1,04;0,81;;;;;;;;;;;;;;;;
;1,04;0,89;1,04;0,66;;;;;;;;;;;;;;;;
;1,04;1,05;1,04;1,07;;;;;;;;;;;;;;;;
;1,04;-0,45;1,04;0,92;;;;;;;;;;;;;;;;
;1,04;-0,23;1,04;-0,42;;;;;;;;;;;;;;;;
;1,04;-0,41;1,04;-0,31;;;;;;;;;;;;;;;;
;1,04;-1,27;1,04;-0,96;;;;;;;;;;;;;;;;
;1,04;-1,12;1,04;-1,82;;;;;;;;;;;;;;;;
;1,04;-0,71;1,04;-1,54;;;;;;;;;;;;;;;;
;1,04;-0,68;1,04;-1,14;;;;;;;;;;;;;;;;
;1,04;0,17;1,04;-0,68;;;;;;;;;;;;;;;;
;1,04;-0,45;1,04;0,32;;;;;;;;;;;;;;;;
;1,04;-0,25;1,04;0,06;;;;;;;;;;;;;;;;
;1,04;-0,76;1,04;0,28;;;;;;;;;;;;;;;;
;1,04;0,11;1,04;-0,37;;;;;;;;;;;;;;;;
;1,04;0,60;1,04;0,35;;;;;;;;;;;;;;;;
;1,04;0,39;1,04;0,38;;;;;;;;;;;;;;;;
;1,04;0,52;1,04;0,44;;;;;;;;;;;;;;;;
;1,04;-0,07;1,04;0,51;;;;;;;;;;;;;;;;
;1,04;-0,05;1,04;0,11;;;;;;;;;;;;;;;;
;1,04;-0,64;1,04;-0,11;;;;;;;;;;;;;;;;
;1,04;0,21;1,04;-0,73;;;;;;;;;;;;;;;;
;1,04;0,41;1,04;0,05;;;;;;;;;;;;;;;;
;1,04;0,98;1,04;0,13;;;;;;;;;;;;;;;;
;1,04;1,31;1,04;1,18;;;;;;;;;;;;;;;;
;1,04;1,19;1,04;1,45;;;;;;;;;;;;;;;;
;1,04;2,45;1,04;1,99;;;;;;;;;;;;;;;;
;1,04;1,65;1,04;2,83;;;;;;;;;;;;;;;;
;1,04;1,93;1,04;2,16;;;;;;;;;;;;;;;;
;1,04;0,97;1,04;2,16;;;;;;;;;;;;;;;;
;1,05;0,56;1,05;0,83;;;;;;;;;;;;;;;;
;1,05;0,86;1,05;0,28;;;;;;;;;;;;;;;;
;1,05;0,55;1,05;0,10;;;;;;;;;;;;;;;;
;1,05;0,55;1,05;-0,10;;;;;;;;;;;;;;;;
;1,05;-0,40;1,05;-0,09;;;;;;;;;;;;;;;;
;1,05;-0,40;1,05;-0,58;;;;;;;;;;;;;;;;
;1,05;-1,32;1,05;-0,56;;;;;;;;;;;;;;;;
;1,05;-1,64;1,05;-1,48;;;;;;;;;;;;;;;;
;1,05;-1,85;1,05;-1,90;;;;;;;;;;;;;;;;
;1,05;-0,89;1,05;-2,13;;;;;;;;;;;;;;;;
;1,05;-1,50;1,05;-1,27;;;;;;;;;;;;;;;;
;1,05;-1,63;1,05;-1,82;;;;;;;;;;;;;;;;
;1,05;-1,27;1,05;-1,40;;;;;;;;;;;;;;;;
;1,05;-0,98;1,05;-1,05;;;;;;;;;;;;;;;;
;1,05;-1,07;1,05;-0,66;;;;;;;;;;;;;;;;
;1,05;-0,55;1,05;-0,82;;;;;;;;;;;;;;;;
;1,05;-0,01;1,05;-0,09;;;;;;;;;;;;;;;;
;1,05;-0,03;1,05;0,18;;;;;;;;;;;;;;;;
;1,05;-0,21;1,05;0,27;;;;;;;;;;;;;;;;
;1,05;-0,14;1,05;-0,01;;;;;;;;;;;;;;;;
;1,05;-0,35;1,05;0,08;;;;;;;;;;;;;;;;
;1,05;-0,96;1,05;-0,50;;;;;;;;;;;;;;;;
;1,05;-1,17;1,05;-1,13;;;;;;;;;;;;;;;;
;1,05;-0,38;1,05;-1,47;;;;;;;;;;;;;;;;
;1,05;0,25;1,05;-0,57;;;;;;;;;;;;;;;;
;1,05;-0,93;1,05;-0,16;;;;;;;;;;;;;;;;
;1,05;-1,26;1,05;-0,88;;;;;;;;;;;;;;;;
;1,05;-0,50;1,05;-0,92;;;;;;;;;;;;;;;;
;1,05;0,74;1,05;-0,15;;;;;;;;;;;;;;;;
;1,05;-0,02;1,05;0,72;;;;;;;;;;;;;;;;
;1,05;0,60;1,05;0,11;;;;;;;;;;;;;;;;
;1,05;1,53;1,05;1,26;;;;;;;;;;;;;;;;
;1,05;1,01;1,05;1,78;;;;;;;;;;;;;;;;
;1,05;1,61;1,05;1,51;;;;;;;;;;;;;;;;
;1,05;0,84;1,05;1,87;;;;;;;;;;;;;;;;
;1,05;0,80;1,05;0,98;;;;;;;;;;;;;;;;
;1,05;0,90;1,05;0,81;;;;;;;;;;;;;;;;
;1,05;0,10;1,05;0,45;;;;;;;;;;;;;;;;
;1,05;1,32;1,05;-0,24;;;;;;;;;;;;;;;;
;1,05;0,84;1,05;1,00;;;;;;;;;;;;;;;;
;1,05;-0,32;1,05;0,31;;;;;;;;;;;;;;;;
;1,06;0,32;1,06;-0,16;;;;;;;;;;;;;;;;
;1,06;0,02;1,06;0,26;;;;;;;;;;;;;;;;
;1,06;0,60;1,06;0,05;;;;;;;;;;;;;;;;
;1,06;0,06;1,06;0,42;;;;;;;;;;;;;;;;
;1,06;-0,08;1,06;0,02;;;;;;;;;;;;;;;;
;1,06;-0,33;1,06;-0,06;;;;;;;;;;;;;;;;
;1,06;-0,05;1,06;-0,35;;;;;;;;;;;;;;;;
;1,06;0,50;1,06;-0,05;;;;;;;;;;;;;;;;
;1,06;-0,22;1,06;0,36;;;;;;;;;;;;;;;;
;1,06;-0,24;1,06;-0,32;;;;;;;;;;;;;;;;
;1,06;0,52;1,06;0,06;;;;;;;;;;;;;;;;
;1,06;-0,70;1,06;0,41;;;;;;;;;;;;;;;;
;1,06;-0,75;1,06;-0,73;;;;;;;;;;;;;;;;
;1,06;-0,14;1,06;-0,75;;;;;;;;;;;;;;;;
;1,06;0,31;1,06;-0,22;;;;;;;;;;;;;;;;
;1,06;-0,91;1,06;-0,04;;;;;;;;;;;;;;;;
;1,06;-0,79;1,06;-1,03;;;;;;;;;;;;;;;;
;1,06;-0,20;1,06;-0,56;;;;;;;;;;;;;;;;
;1,06;-0,68;1,06;-0,31;;;;;;;;;;;;;;;;
;1,06;-0,21;1,06;-0,72;;;;;;;;;;;;;;;;
;1,06;0,22;1,06;-0,09;;;;;;;;;;;;;;;;
;1,06;-0,48;1,06;0,26;;;;;;;;;;;;;;;;
;1,06;-0,64;1,06;-0,36;;;;;;;;;;;;;;;;
;1,06;-0,11;1,06;-0,41;;;;;;;;;;;;;;;;
;1,06;0,37;1,06;-0,01;;;;;;;;;;;;;;;;
;1,06;0,95;1,06;0,35;;;;;;;;;;;;;;;;
;1,06;0,95;1,06;1,07;;;;;;;;;;;;;;;;
;1,06;0,45;1,06;1,14;;;;;;;;;;;;;;;;
;1,06;-0,16;1,06;0,85;;;;;;;;;;;;;;;;
;1,06;-0,83;1,06;-0,09;;;;;;;;;;;;;;;;
;1,06;0,16;1,06;-0,78;;;;;;;;;;;;;;;;
;1,06;-0,89;1,06;-0,39;;;;;;;;;;;;;;;;
;1,06;-0,94;1,06;-1,62;;;;;;;;;;;;;;;;
;1,06;0,03;1,06;-1,19;;;;;;;;;;;;;;;;
;1,06;-0,87;1,06;-0,34;;;;;;;;;;;;;;;;
;1,06;-0,52;1,06;-0,91;;;;;;;;;;;;;;;;
;1,06;0,16;1,06;-0,15;;;;;;;;;;;;;;;;
;1,06;0,61;1,06;0,50;;;;;;;;;;;;;;;;
;1,06;0,90;1,06;1,08;;;;;;;;;;;;;;;;
;1,06;0,21;1,06;1,22;;;;;;;;;;;;;;;;
;1,06;0,09;1,06;0,65;;;;;;;;;;;;;;;;
;1,07;-0,04;1,07;0,30;;;;;;;;;;;;;;;;
;1,07;-0,66;1,07;-0,23;;;;;;;;;;;;;;;;
;1,07;0,12;1,07;-1,06;;;;;;;;;;;;;;;;
;1,07;0,23;1,07;-0,25;;;;;;;;;;;;;;;;
;1,07;0,38;1,07;-0,29;;;;;;;;;;;;;;;;
